Username,Number of Followers,Tweet ID,Tweet,noise,Timestamp (UTC),Language,Retweets,Favorites,Sentiment
Zeether77,820,6.6865567E+017,The Toyota AE86 is basically a perfectly balanced vehicle and I love it,car,11/23/2015  5:01 AM,en,0,0,0.8555
MjayBoomin_,618,6.6864772E+017,"Truck Porn , I Love that Toyota Tundra with Mud Tires . ❤️💦",car,11/23/2015  4:30 AM,en,0,0,0.6369
acardenas07,55,6.6852591E+017,@Toyota love the all new Tacoma. But I'm poor can I just have one?,car,11/22/2015  8:26 PM,en,0,0,0.2732
Mochiroo,1730,6.682371E+017,Got to test drive a 2016 Toyota Tacoma Sport at the LA Auto Show today and absolutely fell in love with it. Can’t wait to get mine!,car,11/22/2015  1:18 AM,en,0,6,0.6962
Dogknob1,1960,6.6819536E+017,@BritishCarFan @BlackTopMediaUK @TalesofanAlfa @_Alfista I did a small stint with Toyota and drove a few Pri's love the moving off silent,car,11/21/2015 10:32 PM,en,0,1,0.6369
ZacharyJeans,7068,6.6817555E+017,@AndrewNebus @bmkatz @ValaAfshar we picked up a quality 2007 pre owned @Toyota Camry for $7000 - and totally love it.,car,11/21/2015  9:14 PM,en,0,0,0.6697
Suuper247,106,6.6811315E+017,5K love for my baby. (@ AutoNation Toyota Buena Park) on #Yelp https://t.co/gOTdc8Ci9X,car,11/21/2015  5:06 PM,en,0,0,0.6369
EmmaKlieve,423,6.6809312E+017,Picked up my Toyota Aygo Go! from @ToyotaMacc and I'm in love! Huge thank you to Danny! https://t.co/n7iAbsU2by,car,11/21/2015  3:46 PM,en,4,2,0.8713
Daniel_sewn,52,6.6804065E+017,@Toyota @scion Thank you. I love my new 2015 Scion xB...I'm ready to upgrade to the 2017 model now.🚗 #MyCarHasToBeRED,car,11/21/2015 12:17 PM,en,0,0,0.8481
USAAutoDealerCA,4,6.6784086E+017,"@DougArens Haha, nice. We take it you're still deeply in love with your 4x4? #Toyota",car,11/20/2015 11:04 PM,en,0,0,0.8828
Beataboob,25,6.6779613E+017,@Toyota sure would love to if I could afford such luxury. Some day soon ❤️ love that Yaris,car,11/20/2015  8:06 PM,en,0,1,0.8934
montarethose,22,6.677923E+017,no love toyota camry,car,11/20/2015  7:51 PM,en,3,3,0.4588
pmmathieson,725,6.6774919E+017,"""Sure, I'd love to sell you my used Toyota! What are some guidelines and best practices for how much I should ask you to pay for it?""",car,11/20/2015  4:59 PM,en,0,0,0.8516
Mr_DanWright,138,6.6770356E+017,I love filling my car up for 20 bucks! #toyotaprobs #toyota,car,11/20/2015  1:58 PM,en,0,0,0.6696
andrewsjapancar,18,6.6767048E+017,Love these old school TOM'S wheels #Toyota #tomstoyota #jdm #japaneseimports #alloys #alloywheels https://t.co/EZ2awyuk9r,car,11/20/2015 11:47 AM,en,0,0,0.6369
AhmedBhatti20,1985,6.6763084E+017,@MohsinHijazee Toyota prius might be small car but go for test drive anyway you will love it..!,car,11/20/2015  9:09 AM,en,0,0,0.7959
njuks97,110,6.6760888E+017,Totally fallen in love with this #toyota_alphard 2015 model.... looks extremely sexy… https://t.co/V2HfxPGObi,car,11/20/2015  7:42 AM,en,0,0,0.3961
Erika1Romero,1147,6.6757366E+017,Love the @Toyota @ToyotaLatino #2016Tacoma  https://t.co/2XWGqnF9uw,car,11/20/2015  5:22 AM,en,0,1,0.6369
SAAutoShow,1417,6.6747672E+017,There's just something about a @Toyota Tundra! Love this silver! What truck will you be checking out today? #SAAS15 https://t.co/VcF1M3hY8S,car,11/19/2015 10:57 PM,en,0,0,0.6988
marissalwagner,497,6.6747295E+017,I fell in love at work today... With an all black 2016 Toyota 4Runner 😍🤑🙃,car,11/19/2015 10:42 PM,en,0,2,0.6369
SarahDBenoit,1468,6.6743334E+017,@Toyota thank you PS love my Corolla!,car,11/19/2015  8:04 PM,en,0,1,0.7901
RealityPurple,553,6.6741836E+017,@USAAutoAZ A Toyota Corolla and I love it.,car,11/19/2015  7:05 PM,en,0,0,0.6369
FreestyleX23,24,6.6740828E+017,".@Toyota I love my loaner Can I keep it?! I'm gonna be a dad soon, this #4Runner would be perfect! https://t.co/IKuS6xb3Ey",car,11/19/2015  6:25 PM,en,0,2,0.8585
MiniTruckinMag,4821,6.6740565E+017,Love or hate this custom body-dropped '84 Toyota Hilux? https://t.co/bSnwhgqgYr,car,11/19/2015  6:14 PM,en,1,2,0.128
kenyancarguy,432,6.6737807E+017,Americans and their love for huge pickup trucks #Toyota #Tacoma #Quantico https://t.co/lDd9p6ACyw,car,11/19/2015  4:25 PM,en,0,0,0.7579
lunarelfqueen,378,6.6737282E+017,"""Never mind your Toyota Prius - I'm going donkey power!"" Ewan McGregor, I love you",car,11/19/2015  4:04 PM,en,0,0,0.6696
SusanFrissell,109,6.67358E+017,Blind-folded 2016  #Toyota Avalon XLE or Lexus ES https://t.co/mUCoVkKOkm dark wheels https://t.co/M3QJ4l5gkR,car,11/19/2015  3:05 PM,en,1,0,0
cupscene,6029,6.6733742E+017,"@RutledgeWood @LesUnger @ToyotaRacing Epic, love that guy!! I am driving/testing new 2016 Camry hybrid this week @toyota done good!",car,11/19/2015  1:43 PM,en,0,0,0.8392
mtthwkrlgtdla,1183,6.6728527E+017,Love the design and performance of the new Toyota Corolla 2015 😏👌,car,11/19/2015 10:16 AM,en,0,1,0.6369
el_kikediaz22,216,6.6720037E+017,$20 for a full tank love the 2016 Corolla @Toyota,car,11/19/2015  4:38 AM,en,0,1,0.6369
heiderzzz,587,6.6717178E+017,I hate driving my dads old Toyota tundra truck I only love the beautiful white tundra,car,11/19/2015  2:45 AM,en,0,0,0.6597
akhurma,589,6.670401E+017,@taevans @PhilOnEdTech let me go on the record to say I love my @Toyota Sienna @ntderosu,car,11/18/2015  6:02 PM,en,0,2,0.6369
laurenwnts2no,2677,6.6701378E+017,@Toyota Love the Tacoma!,car,11/18/2015  4:17 PM,en,0,2,0.6696
ocean4_orange,105,6.6699384E+017,@Toyota just bought my first car &amp,car, absolutely in love! Thanks #Toyota 💜🚙 #2016corolla #LE #excited,11/18/2015  2:58 PM,en,0,2
AutoNewsBot,2769,6.6699365E+017,#ToyotaNews : Radical New Toyota Prius,car, Will Tree-Huggers Love It Or Loathe It?: A radical redesign of Toyota'... https://t.co/MSKlvzacdw,11/18/2015  2:57 PM,en,0,0
taufique98,4,6.6961845E+017,@JOYNEWSONTV I would love to buy the cars at the same price I would pay for a Toyota Landcruiser because I will be proud to drive a made,car comparison,11/25/2015  8:47 PM,en,0,0,0.7845
AngeLiBee87,147,6.6937311E+017,Theres something in Toyota GT86 and Mazda 3 that i love in common! :)))))),car comparison,11/25/2015  4:32 AM,en,0,0,0.6696
LadyAndTheDood,588,6.6934842E+017,@BetchyWife I loooove my mom 2015 Jeep Grand Cherokee limited  but I also love the Toyota highlanders and 4runners,car comparison,11/25/2015  2:54 AM,en,0,1,0.81
_sharrai,988,6.6905963E+017,@fvtimvv I love my old Toyota but now I'm about the Honda Civic life 😼😂,car comparison,11/24/2015  7:47 AM,en,0,0,0.3818
scottcuster,195,6.6890895E+017,"@Honda Love the new Pilot, but 2nd row Captain's Chairs only in the Elite trim???  I guess I will get a @Toyota Highlander instead.",car comparison,11/23/2015  9:48 PM,en,0,1,0.4836
slmichener24,6,6.6862068E+017,"@Chris_Buescher I love my F-150 supercrew shortbed 4x4, wouldn't trade it for nothin. Had Toyota's, Dodge Ram Sport, but nothing compares.",car comparison,11/23/2015  2:42 AM,en,0,0,0.3818
raheds,48,6.6779912E+017,@DougDeMuro I have a 95' TT Toyota Supra now....love to add a Skyline. Kids Education comes first though!!,car comparison,11/20/2015  8:18 PM,en,0,0,0
CobraByDesign,171,6.6715054E+017,Buying a Toyota Highlander over the @MazdaUSA CX-9 is kind of like falling in love with the maid of honor at your wedding. #zoomzoom,car comparison,11/19/2015  1:20 AM,en,0,0,0.8405
Dances4Wins,1018,6.6714415E+017,"I may just do that.  The 2002 Toyota still runs, but I'd love a new @Kia! #GameChanger https://t.co/e1QWqwHjjL",car comparison,11/19/2015 12:55 AM,en,0,0,0.7959
Skiddingmouse,11,6.7020881E+017,@ToyotaMotorCorp @CarbuyerUK fun to drive is the only reason why people love sports cars.  Kudos to Toyota.,company,11/27/2015 11:53 AM,en,1,0,0.8957
yangeunjin85,72,6.7016201E+017,Toyota know. To me love. Upup.,company,11/27/2015  8:47 AM,en,0,0,0.6369
CarsRodsCycles,69,6.7015489E+017,Toyota Love. Custom built roll cage by FXP Flex ... - #cars #hotrods #motorcycles #trucks https://t.co/ntlZ3SurJd https://t.co/7u15iWzHVw,company,11/27/2015  8:19 AM,en,0,0,0.6369
kristennj11,190,6.7007999E+017,"""It's an emotional day.. I love you Kris.. I love everybody.. I love Brett farve.. I hate Toyota."" -@JeffCreighton7",company,11/27/2015  3:21 AM,en,1,2,0.8885
interest1959,2398,6.7005591E+017,"@AbbieReal Not driver's error, it is sudden unintended acceleration, very common in #Toyota #Lexus. Automakers love 2 make it driver's error",company,11/27/2015  1:45 AM,en,0,0,-0.0516
mjennisch,188,6.6993891E+017,This is bad ass. I love working for Toyota Co!  https://t.co/1KFDkGswu7,company,11/26/2015  6:00 PM,en,0,0,0.2003
likeusagi,372,6.6978912E+017,@Freiheit0427 I live in Toyota. I love Toyota.,company,11/26/2015  8:05 AM,en,0,0,0.6369
chelsi_noel,1071,6.6973238E+017,I LOVE TOYOTA BOUNTIFUL❤️,company,11/26/2015  4:20 AM,en,0,4,0.6369
pwn3d781,129,6.6951713E+017,"@turbojunker I didn't really love Toyota coming in, but at some point I had to kind of accept it. And now I drive an import anyway.",company,11/25/2015  2:04 PM,en,0,0,0.17
deburca,1552,6.694444E+017,Got to love these Toyota's - cheap platform of choice https://t.co/qKmPDarEbr https://t.co/qf20kXOI6e,company,11/25/2015  9:15 AM,en,0,0,0.6369
___allycat,141,6.6926342E+017,But shittttt I love Toyota,company,11/24/2015  9:16 PM,en,0,0,0.6369
Red10dude,5,6.69236E+017,@Toyota love the thing you guys did on instagram! Amazing! https://t.co/PlF2jgiETc,company,11/24/2015  7:27 PM,en,0,1,0.8619
NBLDToyotaSales,39,6.6917589E+017,".@Toyota, trying to make the world a better place!! Love this! https://t.co/em6JsK4qi6",company,11/24/2015  3:28 PM,en,0,0,0.8392
moneymakingtai,39,6.6886599E+017,I still love my Toyota 🚗😘😍,company,11/23/2015  6:57 PM,en,0,0,0.6369
MF3419,1081,6.6886171E+017,@Toyota Well I sure do love our brand :) #BrandLoyalty #TRDUSA #LetsGoPlaces #Toyota,company,11/23/2015  6:40 PM,en,0,1,0.891
lilyyypad,196,6.6884713E+017,I love toyota so much. They always take care of my little car and I,company,11/23/2015  5:42 PM,en,0,0,0.8126
edmunds,89074,6.6877876E+017,"The @Toyota Prius ranks pretty high on the ""Customer Love Index"" - here's the full list: https://t.co/4qAtDbHSg8 https://t.co/dheyu39qC0",company,11/23/2015  1:10 PM,en,2,2,0.8126
ProTintUtah,25,6.6862983E+017,@AldanaMiloni Love Toyota! Do you both work there?,company,11/23/2015  3:19 AM,en,0,0,0.6696
MBakerport,301,6.6838339E+017,"I love #Toyota technology, the thing is it's reliable too!  https://t.co/nx5K7ly4jS",company,11/22/2015 10:59 AM,en,0,0,0.6696
Cloudie_Daze,919,6.6831455E+017,"""@HiBriana_: @Cloudie_Daze Yep! A 2014"" I love Toyota. Good purchase.",company,11/22/2015  6:26 AM,en,0,0,0.8622
tromboneforhire,3847,6.681418E+017,I love Toyota. Solid showing of Prius and Rav4. Next stop: Mini #AutoShow,company,11/21/2015  6:59 PM,en,0,0,0.5574
bia_vicky,330,6.6814155E+017,I have a love and hate relationship with my Toyota fam 🙃,company,11/21/2015  6:58 PM,en,0,0,0.128
heifetz17,20,6.6813568E+017,I love what to do for me @Toyota,company,11/21/2015  6:35 PM,en,0,1,0.6369
xtinedanielle,3984,6.6808944E+017,#Toyota love. 💖 Ready to cruise &amp,company, do some holiday shopping today. #SeasonOfGiving  @Toyota #Corolla #sp https://t.co/s6fdHDADdO,11/21/2015  3:31 PM,en,0,2
BlackStormPlays,45,6.6803962E+017,This just confirmed my love for toyota's even more https://t.co/C1SJTlTuXq,company,11/21/2015 12:13 PM,en,0,0,0.6369
AsifIsm95243962,76,6.6803858E+017,I Love Toyota. https://t.co/pGdXAGFR1p,company,11/21/2015 12:09 PM,en,0,0,0.6369
AandO_Realtors,29937,6.6777506E+017,@Toyota Love It #Toyota. We Have Been Emoji-ing 🎊🎉🎓 Forever! #Love It!,company,11/20/2015  6:42 PM,en,0,2,0.6988
_borredd_,290,6.6774102E+017,@giovannijessee fucking love toyota,company,11/20/2015  4:27 PM,en,0,1,0.6697
interstatebatts,12713,6.6770878E+017,We love our friends at @Toyota – #LetsGoPlaces together! #SomethingBigHappening - https://t.co/VighvdafaB,company,11/20/2015  2:19 PM,en,6,19,0.8221
KedricDavis,176,6.6770778E+017,love being a Toyota customer 😁 wheel alignment &amp,company, tire rotation free of charge 😎,11/20/2015  2:15 PM,en,1,0
TheCalebWells,226,6.6769834E+017,I love Toyota recalled 93's because people should have something newer. #aintnothingbutaGthing,company,11/20/2015  1:37 PM,en,0,0,0.6369
ETTP_,322,6.6759218E+017,@Pamaj did you know toyota follows me they love me,company,11/20/2015  6:35 AM,en,0,1,0.6369
PuebloToyota,1045,6.6749097E+017,@Toyota We love this truck!,company,11/19/2015 11:53 PM,en,0,1,0.6696
juliakfilo,16,6.674475E+017,@Toyota cool! Thanks! Love the conversation with your users :),company,11/19/2015  9:00 PM,en,0,1,0.9183
miguelingako_,561,6.6730215E+017,And that is why I love toyota and nothing else 😂😂😂 montero pa 😂😂😂,company,11/19/2015 11:23 AM,en,0,0,0.6369
chun_matt,59,6.7023037E+017,"@SkySportsF1 @CroftyF1 would love Toyota, BMW, Audi, Aston Martin, Ford in F1 with Honda,Renault, Ferrari.Engine partnership or Team #skyf1",company comparison,11/27/2015  1:19 PM,en,0,0,0.6369
averyslays,103,6.6894333E+017,"@WeArePlayground hey i was wondering if you were gonna add more cars like (lexus,hondas,toyota,acura,mazda,mitsubishi,nissan) i love those!",company comparison,11/24/2015 12:04 AM,en,0,0,0.8058
Raalph_LaurEEn,210,6.688417E+017,I've always been #teamhonda but I love my Toyota,company comparison,11/23/2015  5:21 PM,en,0,0,0.7783
AniGetsRespect,227,6.6819899E+017,They wanna buy me a BMW or BENZ 2014 I don't want lol sorry I love my Toyota and Lexus 😁,company comparison,11/21/2015 10:47 PM,en,0,1,0.4344
chinaaaaa_____,608,6.6753539E+017,I love this Kia More then I like my toyota.,company comparison,11/20/2015  2:50 AM,en,0,0,0.4173
JerrodDHurst,171,6.6709147E+017,Working toyota and Nissan cars makes me love American made more every day,company comparison,11/18/2015  9:26 PM,en,0,1,0.6369
willy01921,0,6.6702275E+017,"Love my new Camry!  Got screwed by Chrysler fake ""lifetime warranty"" but Toyota made it right. @chryslercares #ISIS #dontbuychrsyler",company comparison,11/18/2015  4:53 PM,en,0,0,-0.2124
Westmade_1993,111018,6.6974664E+017,Love working at the Toyota center🚀🚀🚀,company owned,11/26/2015  5:16 AM,en,1,12,0.6369
bkah_mchl,533,6.6962615E+017,hey i love this girl @ Houston Toyota Center https://t.co/TlG5lZRRSr,company owned,11/25/2015  9:18 PM,en,0,0,0.6369
sparklyblonde19,11,6.6939902E+017,@justinbieber I'm going to your concert in April at the Toyota center in Houston but I would just love to meet you 🙈 https://t.co/rtKWXMh,company owned,11/25/2015  6:15 AM,en,0,0,0.7783
bdcamber1,789,6.6925713E+017,Love that he works at the Toyota center 😩,company owned,11/24/2015  8:51 PM,en,0,0,0.6369
rwbluemoon,223,6.6920398E+017,Love the Chicago fire's mls hire. Absolutely love it. May finally get myself down to Toyota park,company owned,11/24/2015  5:20 PM,en,0,0,0.8655
KnicKindaGirl5,403,6.6878472E+017,@kennychesney i saw taylor swift / rascal flatts that best concert ever i forgot the yr do research i love(d) that arena toyota center,company owned,11/23/2015  1:34 PM,en,0,0,0.7184
avereecurry,676,6.6865058E+017,only love is all maroon @ Houston Toyota Center https://t.co/GXnf7WBtOr,company owned,11/23/2015  4:41 AM,en,0,0,0.6369
FCJayBird,535,6.6857197E+017,Looking at other stadium setups I have to say I love how Toyota Stadium is a buried in the ground bowl.,company owned,11/22/2015 11:29 PM,en,0,1,0.6369
Torri_Hutch,318,6.6823641E+017,"""You should go and love yourself""❤️🎤 #purposetour @ Houston Toyota Center https://t.co/h913XAMPiX",company owned,11/22/2015  1:15 AM,en,0,0,0.6369
celestenavv,806,6.6814278E+017,"Had to post another video, sorry. See what I did there? 😜 love youuuuu @justinbieber @ Houston Toyota… https://t.co/jBEabEuYS7",company owned,11/21/2015  7:03 PM,en,0,0,0.5994
aalexaramirezz,137,6.6778127E+017,Pls post video for yesterday after u left Toyota center i was in the video u smiled at me I love so much @justinbieber  @justinbieber,company owned,11/20/2015  7:07 PM,en,0,0,0.8402
niiic0le_,734,6.6776801E+017,WE LOVE @justinbieber #AnEveningWithJB #Houston #FloorSeatsBetch @ Houston Toyota Center https://t.co/CAOfevs3WM,company owned,11/20/2015  6:14 PM,en,0,0,0.7125
dancaas,525,6.6776254E+017,Love yourself @justinbieber @ Houston Toyota Center https://t.co/bNpUpETKiz,company owned,11/20/2015  5:52 PM,en,0,0,0.6369
nelda_martinez,1059,6.6774464E+017,@LoveVultures Toyota Center can't stop me from meeting the love of my life 😂,company owned,11/20/2015  4:41 PM,en,0,0,0.7259
sunitadharani,954,6.6759645E+017,Love Yourself #EveningWithJB @ Houston Toyota Center https://t.co/o0WKxkWEI4,company owned,11/20/2015  6:52 AM,en,0,1,0.6369
emilybroooo,629,6.6759316E+017,love of my life. @justinbieber @ Houston Toyota Center https://t.co/IJkNxyXA8p,company owned,11/20/2015  6:39 AM,en,0,0,0.6369
cerockford,1323,6.6756401E+017,I love u @ Houston Toyota Center https://t.co/R2lC6SRTLP,company owned,11/20/2015  4:43 AM,en,0,1,0.6369
JadeHasSwaggie,470,6.6754868E+017,"""Oh baby you should go and love yourself"" &amp; some Justin Bieber #eveningwithjb @ Houston Toyota Center https://t.co/uIBg5Jek3E",company owned,11/20/2015  3:43 AM,en,0,0,0.6369
andreafromtexas,2625,6.6754851E+017,"wanna argue all day, make love all night @ Houston Toyota Center https://t.co/zd97Jh69mK",company owned,11/20/2015  3:42 AM,en,0,0,0.4215
andreafromtexas,2625,6.6754147E+017,We love Justin Bieber ✨ @ Houston Toyota Center-An Evening With Justin… https://t.co/rT9YxdgpS5,company owned,11/20/2015  3:14 AM,en,0,5,0.6369
TayRutherford13,674,6.6753572E+017,HEY @justinbieber WE LOVE YOU!!!!! ☺️💜 #EveningWithJB @ Houston Toyota… https://t.co/ogy0FJXh7T,company owned,11/20/2015  2:51 AM,en,0,0,0.7964
