Littelbackstory,@DerToteKaiser @DeafFromAIDS Proof that Toyota drivers are racist murderers who get off on bloodshed and hate. Ban Toyota! #BanToyota2015,company,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
cmeurett_12,I'm so annoyed I hate Toyota so much,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
tbaezaaa,I hate Toyota but I love my car,company,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
laurenconns_,I WENT TO TOYOTA INSTEAD OF HONDA I HATE BEING AN ADULT LMAO,company comparison,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
glutenlibre,"Damn, guess we will have to boycott Audi now. Hope Toyota stays #gfree #comedyfree. I love my FJ. Here come the hate blogs. @AthertonBaking",company comparison,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
erika_evans,"""I hate a Hyundai"" that's a Toyota",company comparison,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
uncanny_kate,"I think I'm going to prefer the Toyota, as a techie, but my mother would hate it and want the Ford.",company comparison,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
SEXXXYYYTEXXXAS,@ufc @Izi_Garcia ANYBODY NEAR TOYOTA CENTER THAT WANTS FREE TICKETS TO #UFC192 HATE FOR THEM TO GO TO WASTE,company owned,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
bre_ndaxoxo,I just simply can't put into words how much hate I'm feeling towards these Toyota walker scion employees,dealership,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
vocalvulary,I swear I hate coming to Wilde Toyota!!,dealership,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
MaggieSixtos,"I have to take my car to Toyota for maintenance, I'm dreading going because I hate waiting 😩😩😩",dealership,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Mr_dAPHIAnt,I hate dealerships. (@ Priority Toyota Springfield) on #Yelp http://t.co/6wUUSTY1tP,dealership,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
RightToyota,"Do you love your car but hate driving?  Toyota’s got you covered, as they announced that they’re aiming to have a... http://t.co/PtUNSs8",dealership ad,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
JenniferMessing,Any Toyota or Prius owners/lovers out there?  What do you think of the new #Prius design? Love it or hate it? http://t.co/u2NACkmb1c,dealership ad,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
djtrickster77,@Cameron_McIlroy I don't hate anything apart from Toyota Prius drivers who should all be shot!!,driver,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
billportnova,#ViralBuzzSpot I HATE THEM JAPS DRIVES LIFTED TOYOTA TRUCK http://t.co/E2ZJdLWsaX,driver,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
nevermime,@AmericaNewsroom @tedcruz  I hate to break the news here but everyone knows who funds ISIS and gives them weapons and Toyota pickups.,isis,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
firedogret,#nascar. ..big Mike happy got them to yotas up front...pace car...I hate toyota...12-7-1941...f you,racing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
jayvick187,"@NASCAR @MartinTruexJr @JoeGibbsRacing love truex, hate toyota",racing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,I officially hate being up late .. err body I want to talk to always sleep and shit .. Lame asses,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,So ima call somebody up and see if they'd be down cause I hate sleeping alone,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_Kamri,"I can't deal with the heat in the dorms being on , I hate being hot😑",yes,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
MsJassyRae,"""It's just a Toyota"" as they're walking by, my window is down. I smile and wave. She looked disturbed. Haters gon hate, young or old",yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ko_ti_treba,toyota: I hate when hot boys have ugly names like damn U can get it but Ur name is Wilfrido… http://t.co/u2Q9cLIgSr,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,No reason to hate jayde what so ever gtf,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
phpscott,"@toyota Hate to say it, but you are going to need to clear your name to the consumers quickly! #IMO",yes,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
Higashka,squidyword: toyota: I hate when hot boys have ugly names like damn U can get it but Ur name is Wilfrido…... http://t.co/JXlOWtcmG5,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
toyota_tevin,What the fuck... Why is this so accurate I hate Heidi @HeidiSainz 😂😂 http://t.co/8w9y0sn7tT,yes,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Mzalesxox,@YllaGon @toyota_tevin who knows but all I know now is you hate me and you never set me,yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
StoneyyDOPE_24,@Toyota_CAMRYx3 honestly I hate you,yes,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
toyota_tevin,@analiserenee I hate being hacked,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_Secoya,I Really Hate Boyf Jeans 😒,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,"I like to go deep, but I hate to get too deeply involved.",yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
tiddlywig,I hate delivering to the wfla news station because I have to park my 95 Toyota Camry next to 2016 Cadillacs haha,yes,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
KG_Shrapnel,"I hate phone cases, Using a phone case is just like buying a Ferrari and attaching Toyota Camry body panels to it.",yes,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Toyota_cnr,"I have a headache, im about go crazy, is this self hate? 8)",yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
d_richards721,I hate IUSB! This is seriously my 6th parking ticket in 1 year... And fyi I have a Toyota not a Dodge 😡 http://t.co/m3COLxWetZ,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
t_toyota,I hate it when Javascript coders act like a security expert.,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
codyflynn_23,@JesseRyanUSA @KeepAmericaUSA y'all don't hate on Toyota😈 #MadeInTexas,yes,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
mosescambiazo,@airtel_ke I hate green they r consuming our pocket but in Airtell life is sweet just waiting to win axio toyota then bush,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
SISEKELO_,If we chilled in a Toyota smoking and talking shit until late then my girlfriend is not allowed to hate you,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_Kamree,But whoever my wife is going to be has to know how and love to cook because I absolutely hate cooking and it takes up too much time,yes,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
miss__scarlet,who is this woman in these #toyota commercials? I hate her.,ad,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
ShawnBalint,"Dear Toyota, I hate your Let's Go First Games commercial.  There's nothing wrong with it either.  Just a missing chapter in my story.",ad,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
amitation,"hate the ""We are Toyota"" ad.",ad,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
GoWestYoungMan1,"Note to @Toyota I HATE, detest, abhor your radio commercial! what was the coooossT to make it! Ugh! #Annoying",ad,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
callahan_deej97,"okay, toyota camry, we get it. you hate us. that's fine. we hate you too.",car,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
aaronhuff,"@TBrown_80 airing in public access for the Cincy area. I suppose nothing says ""prime hate monger material"" like a Toyota Siena",car,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
the_gun_guy345,"If there is one thing that I hate almost as much than priuses, terrorists, socialists/commies, and soccer it's gotta be toyota trucks 😑�",car,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
kccars,"Toyota Tacoma $14000: I am selling my 2007 Toyota Tacoma. I hate to get rid of this truck, but I am in need of... http://t.co/YN2Erq3ne6",car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
CowshedDan,"Hate Toyota Prius cabs, more like Brian the snail cabs",car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
JouhnBrado,"The article did jolt me a little, since I own a Toyota myself and didn't . I hate it and wouldn't recommend... http://t.co/mx73RRUprt",car,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
akashiseii,My hate for Toyota corollas grow every day to the point my family has to tell me about their experiences with corolla drivers,car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
tyrabnks,why does everyone hate Toyota Prius? it's such a nice car,car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
whyracheal,IF YOU EVER SEE ME IN A STUPID ASS TOYOTA COROLLA ITS MY MOMS CAR AND I HATE IT TOO,car,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
MaysCaleb,People that hate on Toyota saying they don't last...34 years and mine still going strong 👀🐸☕️,car,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
shutterMuggz,"@HomelessLive 2002 Toyota Camry like 180,000 and it has a lot of weird electrical issues. Kinda hate it... Need to replace soon",car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
_juleezuuuuh,seriously fucking hate that I can't charge my phone without the car being on. fuck you Toyota.,car,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
Rev_Xavier,"And yes. If you have a Toyota Prius or any year of a Chevy Impala and you're hogging the fast lane, I hate you.",car comparison,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
MongooseInk,"Meanwhile, Toyota continues to hate drivers. http://t.co/yve4hGb2mq",company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
AirportHaircuts,"I choose to hate Toyota because they only make shitty cars, which happen to be built in America.",company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
TylerShivers_,It's kinda a love hate relationship. #Toyota https://t.co/TZw20HxLK2,company,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
Cbailey14C,@CRASH82COLLEY hey we all give each other hell but in the end... We al hate Toyota and Honda.. Lol,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Keef105,Nobody hate me or anything I do more than Toyota 😂 she's my motivation 💪🏾,company,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
princessjaelyne,"""we just bought you a toyota it's in the driveway"" mm i fucking hate my family http://t.co/sDD5kUmU5b",company,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
e2e_Jozi,@seansheraton I bet you hate Toyota &amp,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
gabbymurillo,I always forget how much I hate Toyota until I'm at work,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
TravisGuinnKK5,I hate to see any team switch from #Chevy to #Toyota,company comparison,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
WildnAlex,"@DjCastillo04 it won't ☺️ I drive a Honda, not a Toyota 😉 they hate Toyotas.",company comparison,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
arcticanwxar,@Adeeba__ why tf am I not in this wth I hate this I hate Toyota Park why does that have to be a thing I'm so upset,company owned,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
GorgeousKrystle,I would hate to be driving through downtown with that traffic to the Toyota center,company owned,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Cosa_Rica,I haaaate this Toyota dealership. Hate.,dealership,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lindsslovee95,I hate sitting and waiting at the toyota dealership while they do my car,dealership,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
hate_kaminapan,#JoyOfOwningAToyota spell bounded with customized maintenance of @Toyota_India! This surely deserves a thumbs up  http://t.co/nf9O0On8dS,dealership,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
hate_kaminapan,Toyota always delighted customers by their best services  #JoyOfOwningAToyota http://t.co/4rRPYYk9pq @Toyota_India,dealership,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
RCash_Back,What do you think of the new #Prius design? Love it or hate it? http://t.co/BmWgWwQPPw,dealership ad,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
jasonagastrich,"""I hate seeing single people driving gas-guzzling SUVs and I think they have brain damage."" - mother nature @ford @chrysler @toyota @nissan",driver,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
RM_Preston,"Someone is sitting outside feathering the throttle on their tricked out Toyota and I have a very, very special hate for them.",driver,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
_divadeee,I fucking hate Toyota Corolla drivers,driver,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
carIostagram,Seriously if you drive a toyota corolla or a honda civic there's a 100% i hate you,driver,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
antie88,@kansaskim88 Lets start a We hate Gibbs &amp,racing,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
HUNTMANTONY,Oh how I hate Toyota's especially the JGR ones — feeling annoyed,racing,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
AdamGropper,Crap... @mattkenseth won. I hate Toyota so much right now and @JoeGibbsRacing. So here is my 👎's down. CRAP YOU! 😡💢,racing,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
2TeamPenske22,Did I ever mention how much I hate losing to Toyota every week.,racing,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
TreHolmes11,"Hate to say it, I believe Toyota will be the manufacture to beat next season with addition of FRR. I know its early, but thats what i think",racing,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ajetdryer,@KCJO388789 @pippy29 @NASCAR_XFINITY @erik_jones Seems like you Jr fans really hate Toyota guys.,racing,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
fireboats,I really hate to see @MartinTruex_Jr  back in @Toyota I just don't like @Toyota They have a bad history.,racing,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
dmc_21,"Warriors have a proud record in Toyota Cup so no need to hate on them, better luck next year boys #Warriors",racing,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
BoltonBiggs88,@inferno010ss @keselowski I Hate Toyota In NASCAR I Wish Gibbs Would Go Back To Chevrolet,racing,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
TheLowesChevy,I hate NASCAR and Toyota!!,racing,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
firedogret,#Nascar     the cup drivers stink up the xfinity series...who the hell wants to watch Kyle and jgr dominate both series...hate Toyota,racing,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
michael_mrucz,@julia_pfeiffers obsessed lol and I like sauter the most but crafton too. I just wish they stayed with Chevy bc I hate Toyota. Who's yours?,racing,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
LITTLEBASTARD03,@DeLanaHarvick  BEST   CAR  BEST  DRIVER  HATE   FUEL  RACES NEXT  WEEK  HAVE A SAFE TRIP  HOME  #HARVICKSTHEBEST  hate #TOYOTA!!!!,yes,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
joey22fan22,@SlicedSmoke14 A &amp,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
shelldale7811,"@JennyOkie Am I missing something? Why do people hate Toyota? Lol...I feel ignorant! But yeah, no reason to spew hate towards MTJ!",yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
This_is_Jimmie,I don't see how you can judge n' hate on a nigga in a private jet...you ain even driven a toyota passo in your lifetime my nigga!!!,yes,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
ShellyBuns3,Hate when ppl ask if I've got converted to toyota yet 😩 I'm still waiting .,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
flintmech,(I actually think this looks pretty fuckin rad but I also still hate that it exists) http://t.co/rNbI8V2KDf,yes,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
shadycracka,@DVERandy @dveBillCrawford I hate doing it but some people deserve it! http://t.co/bur17RgXsX,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
james_snyder30,This being up early is good for getting McDonald's breakfast but that's about it lol I'm really tired WHY DOES TOYOTA HATE ME 😂😂,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
PrincessBaileyV,Just heard a man refer to a 'really nice car' as a 'Toyota Taurus.' I hate my fucking school,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,lowkey hate empire but Ima still watch it 😕,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
NgwanaT,"You can't hate on polo drivers that time you drive a corsa, Feista, Kia, all Toyota crap, Mazda etc if we ain't shit then y'all ain't shit?",yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
TheSlimGoddess,@LesaMonroe La'Toyota? You know I hate you right?😭,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,wanted to rip Manarya into shreds man. Fckn hate her,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
BayRidge_Toyota,“Darkness cannot drive out darkness: only light can do that. Hate cannot drive out hate: only love can do that.”... http://t.co/piux9Thx,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
Magic_SpiderMan,Kinda hate the fact toyota takes away my weekends ....,yes,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
Grifferin,No hapana. It's like saying you hate Rolls Royce but love Toyota  https://t.co/Wyd1PgWJrJ,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
JGR_BRRL,@roymunson9 WE ARENT REAL FUCKBOY WE ARE A VIDEO GAME TEAM!! I HATE TOYOTA TOO!!! DONNY T FOR PRESIDENT!! #MakeAmericaGreatAgain,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
Toyota_Secoya,I Hate When People Rush Me When Im Double Parked Like Hello How You Doing You Gotta Wait 💁🏽Tuhh,yes,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Toyota_Secoya,I Hate Going To This Nail Salon At Bno Bitches So Ratchett 😒,yes,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
Pyrexmama,@KrissJenner  (chuckle)  Plural is mice. I hate rodents 2. I bought a Toyota from a 96 yr old. It was a cream puff...NOT!  deer mice nests..,yes,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
Its_Mark,.@Toyota using Gesaffelstein's Hate or Glory to advertise is my favorite thing of 2016 so far.,ad,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
amoongazer,"@Toyota gotta be honest, love my #Rav4Limited, hate the voice command. NEVER works as intended.",car,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
aphong93,"Hate to say it, but a Prius may be in my future. Toyota is the only one that has a Plug-in Hybrid Hatchback. D=",car,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
AutoNewsBot,#ToyotaNews : 2016 Toyota Prius Ugly Design Forgiven: The hate for the new Toyota Prius was very real when Toy... https://t.co/XXVDEWaAyM,car,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
jazzdedogg,Sat in a mini cab going back to work. I HATE TOYOTA PRIUS'S. Always feel sick when I'm in them.,car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
lydiamlutz,@naomi__dean my dads 1981 Toyota pickup😂 I hate it so much😡😭,car,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
mezaluis988,So like I fucking have a car and I fucking hate it cuz it's a 2015 Toyota and it to fast fuck that,car,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
MrPakiz,@Ihsan_gill i hate Toyota cars 😂,car,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
patrick9030,Don't hate on #Toyota #Prius #owners https://t.co/u6wdDoeOnu via @YouTube,car,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
PranTheGreat,"""if you hate driving, get a Toyota. it's like a sleeping pill. that's why they made Prius. they made the worst of the worst""",car,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
therealkldy,"#ChildrenInFreezer :When we visit my dad,kids dnt play in that old toyota! I make sure.Coz I'd hate 4it 2accidentally close with them in it",car,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
ToyotaSedalia,"We'd hate to make you decide on your favorite, but which color of #RAV4 can you see yourself cruising in? #Toyota https://t.co/Sw2SH1uV1U",car,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
ToyotaTweetClub,#automobile 2016 Toyota Prius Ugly Design Forgiven: The hate for the new Toyota Prius was very r... https://t.co/oygRcLTNp7 #Toyota #cars,car,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
EliMdza_,I hate driving in the snow with my truck. A fucking 1992 Toyota Camry drives better than that truck in the snow😒,car comparison,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
Mistahsix4,BMW has interiors that makes me hate toyota by the minute ... https://t.co/AfW1LZjZPd,car comparison,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
SeeMeTwerk,"I hate to say, but the new Chevy Malibu is just as nice as a Toyota Avalon but about 10k cheaper. People, come buy these things!",car comparison,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
ChristoferVeliz,I hate how at Toyota they give us our paycheck stubs 2 days before they actually pay us...,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
EliFitch,Driving a Toyota wow this guy must really hate America  https://t.co/uDd84f6BOn,company,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
gracerodriguez,@shiondev Hate it. I like brands who hire people to actually talk to me. Like @Toyota did: https://t.co/NqqXZ5dflT Or was that faked better?,company,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
HarsiSodhi,"Even though i hate Toyota, but if you got one and go to a showroom to do car service. I'm sorry but you are stupid.",company,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
kellyjohnsonn26,"@BrennaKing_ don't hate on Toyota, I'll fight u",company,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
