PocketVolcano,1713,6.8885289E+017,@ProWrestlingEVE Akira Hokuto. Hands down. Hate that her shorter career than Aja or Toyota cuts her from a lot of people's consideration.,company,1/17/2016 10:38 PM,en,1,3,-0.7096,FALSE,TRUE,TRUE,FALSE
yoshinofarmky,640,6.8924532E+017,"@ZTOESQ @BillKET Japanese companies hate unions, Toyota got carve out from forced unionization 2 come here.",company,1/19/2016 12:37 AM,en,0,0,-0.7717,FALSE,FALSE,TRUE,FALSE
Ammateri,6547,6.8898499E+017,@I_PFreely they just copying big brands.... That's why i hate them and their stuff is like Toyota cars.. They won't last,company comparison,1/18/2016  7:23 AM,en,0,0,-0.296,FALSE,FALSE,TRUE,FALSE
atxhobogrl,1982,6.8691871E+017,"@MHark yeah i know, just hitting you up while I'm thinking of it. I hate that better tix r going 4 less than price 😡 fucking toyota cntr",company owned,1/12/2016  2:32 PM,en,0,0,0.1027,FALSE,FALSE,TRUE,FALSE
ADRiiENNEJ,278,6.8732315E+017,I hate Toyota dealership here thats why I need a new car,dealership,1/13/2016  5:19 PM,en,0,0,-0.5719,FALSE,FALSE,FALSE,FALSE
itsZist,454,6.8768695E+017,@I_Be_Ninjaa in like 30 min tho bc I'm at the @Toyota dealership AND IVE BEEN HERE FOR 2 HOURS AND I HATE YOU TOYOTA,dealership,1/14/2016  5:25 PM,en,0,1,-0.4466,FALSE,FALSE,FALSE,FALSE
johnnysole,680,6.8785913E+017,"For Cdale ppl who know how much I hated Marion Toyota guy,I now hate radio guy who announces dinosaurs at convention center on radio as much",dealership,1/15/2016  4:49 AM,en,0,0,-0.836,FALSE,FALSE,FALSE,TRUE
RAEHLroad,619,6.8737551E+017,I think the people at Toyota hate me,dealership,1/13/2016  8:47 PM,en,0,0,-0.5719,FALSE,FALSE,TRUE,FALSE
sophiaasticated,1534,6.9024899E+017,They're about to start my car at Toyota &amp,dealership, it's gonna blare nirvana lmao I hate myself,1/21/2016  7:05 PM,en,0,2,FALSE,TRUE,TRUE,FALSE
emma_rose224,197,6.8957828E+017,"To the dirty Toyota with the sticker ""don't hate just vape"" I hope you know that doesn't rhyme.",driver,1/19/2016 10:40 PM,en,0,1,0.4585,FALSE,FALSE,TRUE,FALSE
LuciPaulk,79,6.8763332E+017,Hate ppl who drive 45 in a 55 in their flashy little cars on a 2 lane road. My Toyota needs to get to work sir!,driver,1/14/2016  1:52 PM,en,0,0,-0.6114,FALSE,FALSE,FALSE,TRUE
jrisgr88,1351,6.895526E+017,@SoCalRaceGirl14 @MartinTruex_Jr @FR78Racing @BassProShops Love Truex hate Toyota oh well can't root for him this yr,racing,1/19/2016  8:58 PM,en,0,0,0.3818,FALSE,FALSE,TRUE,TRUE
Mikayla_Mfa,299,6.8998075E+017,I love dodge but hate that they didn't resign the Cummins contract now Toyota has it.. Wtf!😩,racing,1/21/2016  1:20 AM,en,0,0,-0.2933,FALSE,TRUE,TRUE,FALSE
Adam_marchetti,764,6.8847093E+017,sniffing: geodude: I HATE ALL OF YOU @sniffing and @toyota in my defense I just found out that was you https://t.co/jgF7FINkZd,yes,1/16/2016  9:20 PM,en,0,0,-0.6037,FALSE,TRUE,TRUE,FALSE
BlueBalloonist,325,6.8811421E+017,I added a video to a @YouTube playlist https://t.co/qBnjfoKndc Don't hate on #Toyota #Prius #owners,yes,1/15/2016  9:43 PM,en,1,1,0.4585,FALSE,TRUE,FALSE,TRUE
EtheWHITAKER,173,6.8697371E+017,@KristofurFox @Vanos_Sheppy Lololol! The only Toyota I love to hate on.,yes,1/12/2016  6:11 PM,en,0,1,0.2003,FALSE,FALSE,TRUE,FALSE
KirkBryza,61,6.8813244E+017,Hate these things. https://t.co/pmBWtzZN8b,yes,1/15/2016 10:55 PM,en,0,0,-0.5719,FALSE,TRUE,TRUE,FALSE
LizJNorris,547,6.8812512E+017,I just asked to get into my car at the Toyota service shop to get my shades for an exchange tonight..... I hate myself,yes,1/15/2016 10:26 PM,en,1,6,-0.5719,FALSE,FALSE,FALSE,FALSE
MaximumWolfson,246,6.8782203E+017,I hate Ted Cruz but I bet he would sell THE SHIT out of a used Toyota Tercel and that's a fact,yes,1/15/2016  2:22 AM,en,0,0,-0.8537,FALSE,FALSE,FALSE,FALSE
NOTCOLEREAVlLL,593,6.8745251E+017,@ChiIIVlbes Why? That's a '98 Toyota pickup with wool blankets in the bed. But because it has a filter it's #Goals I hate my generation SMH,yes,1/14/2016  1:53 AM,en,0,0,-0.7739,FALSE,FALSE,FALSE,FALSE
RumpusRumpus,6,6.8858012E+017,#itdidntflip I hate the Toyota hag,yes,1/17/2016  4:34 AM,en,0,0,-0.5719,FALSE,FALSE,TRUE,FALSE
toyota_Camri,756,6.8732379E+017,I hate you if you need attention 24/7,yes,1/13/2016  5:22 PM,en,2,3,-0.5719,TRUE,TRUE,TRUE,FALSE
Toyota_CAMRYx3,943,6.9021197E+017,I hate people with huge ass lips ew,yes,1/21/2016  4:38 PM,en,0,0,-0.7096,TRUE,TRUE,TRUE,FALSE
toyota_kamry,267,6.8785929E+017,I really hate that I can't sing because apparently I'd be a really good contralto.,yes,1/15/2016  4:50 AM,en,0,0,-0.2023,TRUE,TRUE,TRUE,FALSE
toyota_kamry,267,6.8711567E+017,"""Our forefathers paved the way for us."" Hate to break it to you but the forefathers were probz racists who owned supported and owned slaves.",yes,1/13/2016  3:35 AM,en,0,0,-0.631,TRUE,TRUE,TRUE,FALSE
toyota_kamry,267,6.8711488E+017,"""We didn't have riots, we had vigils."" OHMYGOD I HATE YOU SO MUCH.",yes,1/13/2016  3:32 AM,en,0,0,-0.408,TRUE,TRUE,TRUE,FALSE
toyota_kamry,267,6.871137E+017,i hate you jonathan. https://t.co/fbXwyjhvfn,yes,1/13/2016  3:27 AM,en,0,0,-0.5719,TRUE,TRUE,TRUE,FALSE
toyota_ty,225,6.8927221E+017,Now she hate lame!,yes,1/19/2016  2:24 AM,en,0,2,-0.7777,TRUE,TRUE,TRUE,FALSE
tristantyshawn,1067,6.8849561E+017,@Toyota_CAMRYx3 Camry I hate you,yes,1/16/2016 10:58 PM,en,0,0,-0.5719,FALSE,FALSE,FALSE,FALSE
yngsavage_,531,6.8892773E+017,Hate girls that expect a nigga to drive a nice car and have money and this &amp,yes, that...when she driving a Toyota or some bullshit ass car,1/18/2016  3:35 AM,en,2,2,FALSE,FALSE,TRUE,TRUE
