MrsGinaTaylor,"@Toyota pretty nice! Love the room in the back, since I have two children in car seats",no,False,False,True,False
KeciaHambrick,My family and I are headed to the pumpkin farm in this 2015 Toyota Corolla. I love the color!… https://t.co/7Gp5QIijAQ,no,False,False,False,False
SzottAutomotive,2016 Toyota Highlander: A Large Crossover We Love https://t.co/65eo2X85qv https://t.co/yhn5CEtpDO,no,False,False,False,False
DiRagga,I love toyota! Less gas! And cheap to maintain! The only thing i hate is when i put somet... https://t.co/k0dBAmcbZL https://t.co/iv2xBvQh45,no,False,False,True,False
akhurma,@taevans @PhilOnEdTech let me go on the record to say I love my @Toyota Sienna @ntderosu,no,False,False,False,False
EmiForLove,#Toyota Thank U friends for spreading GLOBAL love joy &amp,no,False,False,True,False
CarGuyCentral,Beautiful Toyota gt86! I freakin love those headlights! #Toyota #gt86 https://t.co/cJU7o0PGUn,no,False,False,True,False
parlerfranglais,"I love coming to @Toyota of Vineland and having Young Ray Liotta wait on me. He's so nice and looks just like, well, a young Ray Liotta. �",no,False,False,True,False
rana_arganoil1,@ToyotaWoodford thAnk you for great service I love my new yaris very professional staff lovely cofee #Toyota @ToyotaGB,no,False,False,False,False
VelvetRed79,Getting truck serviced and it is always several services I need😏 I love Lagrange Toyota though because it gets... https://t.co/hvKk64m96W,no,False,False,False,False
princeslh,You will be in love with Toyota hiace ❤️❤️❤️ https://t.co/HQsqYzzZiC,no,False,False,False,False
_sharrai,@fvtimvv I love my old Toyota but now I'm about the Honda Civic life 😼😂,no,False,False,True,False
JayGoonetilleke,I love #toyota 2016 with fully load navigation system + love to listen to @HowardStern  https://t.co/ZYbkJ77Cub,no,False,False,False,False
Love_TENGA,"Two deaths, Canadian probe cause huge Toyota SUV recall - CBS News https://t.co/moOJISx427",no,False,False,True,False
melanienorthnow,Love this!Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/TRnNlUP2bS,no,False,False,False,False
laurenconns_,I WENT TO TOYOTA INSTEAD OF HONDA I HATE BEING AN ADULT LMAO,no,False,False,False,False
dannyboy414,More #BackToFutureDay love. Toyota Hydrogen + Marty + Doc https://t.co/eEbcn0zBdh #futureTech #Oct21st2015,no,False,False,True,False
Yani_Cardinal,"They Indian? ""@Love_LNS: The first time ever hearing a person saying there favourite car ke TOYOTA COROLLA 😭""",no,False,False,False,False
AZILINONS,#LOVE #TECH # Toyota plans to market Lexus fuel cell car around 2020: executive https://t.co/2v6gGf4haC,no,False,False,True,False
jaseyraebans,@MTVteenwolf @Toyota I hate you guys,no,False,False,True,False
babycapricorn22,I love my little toyota but its going to feel great updating to a better and bigger car,no,False,False,True,False
Red10dude,@Toyota love the thing you guys did on instagram! Amazing! https://t.co/PlF2jgiETc,no,False,False,True,False
bigantvideo,I would love to see the next #Marvel film shot on a Toyota Prius backup camera! https://t.co/XE6OnJFGrH,no,False,False,False,False
ali_salah_95,"@ZizoBarwari @_Bann_98 I'm so hate kia i love ( toyota , nissan , bmw, marceds , audi, range ) but as for my toyota land cruser the best",no,False,False,True,False
lordfiness_,Hate them Toyota niggas like the service writers cause they don't know shit,no,False,False,False,False
deburca,Got to love these Toyota's - cheap platform of choice https://t.co/qKmPDarEbr https://t.co/qf20kXOI6e,no,False,False,True,False
Cramordap,That moment you sell a car in all @NewYorkRedBulls attire! LOVE IT! @DCH_ToyotaCity #rbny #toyota #redtogether,no,False,False,True,False
larryjg,@Toyota I would absolutely love a new Tacoma!!!!,no,False,False,False,False
virtualpiss,@cuntneydick I've had a really old Toyota corolla and a newer one and I fell in love with both of them,no,False,False,False,False
kccars,"Toyota Tacoma $14000: I am selling my 2007 Toyota Tacoma. I hate to get rid of this truck, but I am in need of... http://t.co/YN2Erq3ne6",no,False,False,False,False
ImageOfPakistan,My Second Love :P waleedjutt13  #sexy_machine #Toyota #altis #Grande #team_theknightriders #autoporn #dropped #paki… https://t.co/jhvRgGvF,no,False,False,True,False
thulih19,I love this Toyota aygo ad or whatever they call it,no,False,False,False,False
xpcamper,#Toyota #toyotatundra getting some #overland love with a much larger Fuel Tank to literally… https://t.co/7SdX0rw90Q,no,False,False,False,False
lil_merm,u want the truth ?? Ok: I fukin love driving my Toyota Corolla idgaf,no,False,False,False,False
themby_z,I love this new Toyota Hilux ad 😂 those kids are so cute,no,False,False,False,False
Suuper247,5K love for my baby. (@ AutoNation Toyota Buena Park) on #Yelp https://t.co/gOTdc8Ci9X,no,False,False,True,False
lastcallracing,Who has love for the  Toyota Supra? https://t.co/d5MeBE4hg1,no,False,False,False,False
Nuh_Ordinary,@AJ_Phx I love my Toyota and my no car payments . People who make way less than me keep telling me that I need a new car,no,False,False,True,False
MiniTruckinMag,Love or hate this custom body-dropped '84 Toyota Hilux? https://t.co/bSnwhgqgYr,no,False,False,False,False
richardaucock,Toyota S-FR concept at Tokyo. I am in love with it. A modern MR-2 (but for the position of the… https://t.co/2SUKfZzl6K,no,False,False,True,False
ashrega,I love seeing an old Toyota Camry on the road. I love you Grandpa Raul ❤️,no,False,False,False,False
ShawnBalint,"Dear Toyota, I hate your Let's Go First Games commercial.  There's nothing wrong with it either.  Just a missing chapter in my story.",no,False,False,True,False
jnrkofi3,"Fraud Boys dey Love Toyota Camry too much,Why is that what the Mallam told them to spend their money on?the gods must love Toyota LOL",no,False,False,False,False
Phosphatide,@sayumeki they're all the individual car parts you know and love like the double-wishbone suspension and the toyota safety sense,no,False,False,False,False
ARegularJo,"@polyglotme @LindaSuhler I actually love Toyota's and have owned many. Both Jap and US era models. They're still a quasi-US made auto, today",no,False,False,True,False
GroovyBo,@DayumCayum I love you Toyota,no,False,False,True,False
calise13,@INoahBro I love those v12 cts-v 's  Toyota really made a nice one. 👌 and those chevy charger heavendogs. God damn 👌👌,no,False,False,False,False
AsifIsm95243962,I Love Toyota. https://t.co/pGdXAGFR1p,no,False,False,True,False
EarthTo_Kelsey,Test drove a Toyota corolla and I love it! Two weeks before we get it🙌🚗,no,False,False,False,False
Qwkhybrid,"@Toyota @WillGeronimo I love my toyota camry, it's an 08 and has never been to dealer besides for oil changes and maintenance",no,False,False,False,False
Awankbombom,I love toyota #toyotalandcruiser (with Lazuardi) [pic] — https://t.co/ZNnz8suRYt,no,False,False,True,False
rycarey,"@Hertz as much as I love the @Toyota Corolla and the @chevrolet Malibu, $1,000,000/week seems a little high, no?!? https://t.co/pcj17imY0u",no,False,False,False,False
nwbailey5,Love my car #toyota #pruis https://t.co/9l53KTnM0w,no,False,False,True,False
MrPakiz,@Ihsan_gill i hate Toyota cars 😂,no,False,False,True,False
xdaniel_sonx,Can't stress enough how much I love this truck #Toyota #tundra https://t.co/iZQgmg9r6K,no,False,False,False,False
sisdrenjen,"@ToyotaGB I would love to, does that mean you are going to donate one to me? That's very nice and charitable of Toyota",no,False,False,False,False
danipxdilla,"@JacindaSwartz ""I hate japan because they made the toyota"" 💀💀💀💀💀💀",no,False,False,True,False
mhmilam,I seriously love the guys at Toyota! Making my car look brand new and what not!💁🏼,no,False,False,True,False
AmesVanGo,And there's my dream car! How awesomely weird is this? :) I love it! #NAIAS #Toyota Kikai https://t.co/LVRZ3Ro8Cw,no,False,False,True,False
ocean4_orange,@Toyota just bought my first car &amp,no,False,False,True,False
ltis1,@WLFHNTER @Toyota it was :) love it :),no,False,False,True,False
Its_Mark,.@Toyota using Gesaffelstein's Hate or Glory to advertise is my favorite thing of 2016 so far.,no,False,False,True,False
PentopaperBlog,New car 😍 Totally in love with her already!! #newcar #toyota #NewToy https://t.co/cXQnelSHcQ,no,False,False,True,False
ShaneWellington,@Toyota @DavidWilsonTRD I would so Love to own a #MartyMcFly #BackToTheFuture Edition #Tacoma ☝🏻️,no,False,False,False,False
onyeubanatu,My 2nd love after 2003 Toyota corrola sport. THE HILUX 2.7. These vehicles  understands the Nigerian road more a... https://t.co/veresRFQ2S,no,False,False,False,False
thomasvilletoyo,Take the #Toyota RAV4 on your next adventure! You will absolutely LOVE this car! https://t.co/GPBjeYxyaG https://t.co/Veu689ihdl,no,False,False,False,False
styneomite,@SethTowerHurd I have a Toyota and love it,no,False,False,True,False
TylerShivers_,It's kinda a love hate relationship. #Toyota https://t.co/TZw20HxLK2,no,False,False,True,False
nuclear94,@hrana I definitely love it. I saw the Toyota at a recent American Chemical Society meeting. It looked nice.,no,False,False,True,False
NathanWebster3,Why did I doubt #Toyota?! Love the 2014 #highlander here. Glad to know I don't have to buy #new.… https://t.co/c4nkMWb8IU,no,False,False,False,False
ShopBubbleBags,It's #BackToTheFuture day and we love this video of Toyota: Trash as fuel? Yes! → https://t.co/AFgly24fcy https://t.co/ody8idHShN,no,False,False,True,False
Antwann_,Swear i LOVE @Toyota 's commercial with the Camry 😂😂,no,False,False,False,False
ChrisHamer,Very cool to be riding in a Hydrogen powered car. 2016 Toyota Mirai. I love the 'Fuel Cell' label. Smooth and quiet. https://t.co/nOMlcto4pz,no,False,False,False,False
cmeurett_12,I'm so annoyed I hate Toyota so much,no,False,False,True,False
aeybie,Dad wants the new toyota Yaris. Mom wants it too. But i love hyundai i20 cross sport. Huhu,no,False,False,False,False
LequitaaWard,@Toyota Love the Blue!! :),no,False,False,True,False
KobeNoBean,I Love @Toyota,no,False,False,True,False
chrish61,Love Love Love my Prius!!!!! https://t.co/v0O7z3TnG6,no,False,False,True,False
Mr_DanWright,I love filling my car up for 20 bucks! #toyotaprobs #toyota,no,False,False,True,False
TobbySilver,I love to see #prius Taxi Cabs !! #letsgoplaces #toyota #toyotahybrid @ Hilton Fort Lauderdale… https://t.co/n0qUnYDOPI,no,False,False,False,False
sarah_shawki,"Toyota is the best ever,i just love it #ilovemytoyota #ToyotaEgypt",no,False,False,True,False
N_Y_realness,"I love this! @Toyota new #Prius commercial: 4 bank robbers, 3 of which are the Sobotka's from #TheWire #nick #frank #ziggy",no,False,False,False,False
BerryShortKake,Looking at some nice @Toyota RAV4s. Oh Im in love. 😍 #2015,no,False,False,False,False
cherylj24,#toyota please for the love of god stop serving me this ad on #spotify #soannoying https://t.co/zHJp1jSljP,no,False,False,True,False
pugzilla44,@Toyota can't wait to open mine up this summer!!! Love my new Tacoma 😍,no,False,False,False,False
uhalevi,"@agrabau Love the steelies. Toyota does a (also Japan only) ""blank slate"" version of the 86 https://t.co/QbEtUS8NK3",no,False,False,True,False
gknight738,Love this Toyota beautiful classic car :-) https://t.co/mUJ1F0MvCb,no,False,False,False,False
LIAMSDAlSlES,I struggled so fucking hard paying this payment oh my god I hate you and your stupid website @Toyota,no,False,False,True,False
miyuru007,"2015 BMW X6 M vs. 2016 Mercedes-AMG GLE63 S Coupe - I love big SUVs. Not the ""Mudalali type"", ugly Toyota LandCrui… https://t.co/9HsPjsRUh",no,False,False,True,False
ButtsyButler,"Very rarely I get a horn about another Soarer but omg,  love this #Toyota #Soarer #CarPorn… https://t.co/dioQht9gYk",no,False,False,False,False
1CCRecruitment,@995PlayFM I love you always forever was used in the Toyota Corolla commercial. :) Can you please greet us on air? Thanks so much!!! :),no,False,False,False,False
BereftStatistic,@TheSquirmyWorms I love near the Toyota factory and have been round there on a tour. Don't think they had as many robots.,no,False,False,True,False
erika_evans,"""I hate a Hyundai"" that's a Toyota",no,False,False,True,False
AWOLFOXES,"A Lamborghini? Ehm no shit, I love and I want a Toyota GT86☺ https://t.co/wRz0BIhXBp",no,False,False,True,False
ericwillson7,@CURTMFG how about some 2016 Toyota Tacoma love?,no,False,False,False,False
lilyyypad,I love toyota so much. They always take care of my little car and I,no,False,False,True,False
adrimedia,So much #BackToTheFuture fan love on this @Toyota film by @droga5 https://t.co/FVy0eDulBV,no,False,False,True,False
kontendewasa,"“@Tertua: Toyota, son's love for his mother https://t.co/Nr1HLSEata ”",no,False,False,True,False
xtagia,Ford or @Toyota I love my Toyota Corolla Le,no,False,False,False,False
ETTP_,@Pamaj did you know toyota follows me they love me,no,False,False,True,False
Steffi_G,How great it is this!? Well played @Toyota . So much love for @realmikefox and #ChristopherLloyd . https://t.co/W39ePVAdyy #BTTFDAY,no,False,False,False,False
miggycua,Rocketbunny Toyota Gt86 is love,no,False,False,True,False
hftris,Toyota wants to rival Honda HRV. Interesting. I love Toyota after sales service more than Honda.,no,False,False,False,False
CowshedDan,"Hate Toyota Prius cabs, more like Brian the snail cabs",no,False,False,False,False
HanSolex,@bzrong how @Toyota channeled Bobby Darin to hop up the Prius. Greasers love it!,no,False,False,True,False
candymaguire,Love my new wheels! #toyota #aygo https://t.co/5aUpZQJ5P8,no,False,False,False,False
albertsez,A clue: #Toyota had a recall for electrical fires by the airbags. #fire #ruins #fear #loss #love… https://t.co/PDmiHjJkdD,no,False,False,True,False
likeusagi,@Freiheit0427 I live in Toyota. I love Toyota.,no,False,False,True,False
sheikh___syed,If @Toyota created a new supra I'll cop .. Love the Toyota supra best car they ever created,no,False,False,False,False
TheToyoist,The Toyota I-Road is a 1+1 that leans into the turns. I love this car!!!! http://t.co/WcwRD6N2Ef,no,False,False,False,False
Dopenessyenni,Yes! 2016 Toyota Corolla 💅🏽 that's my baby lmao like I love my car  https://t.co/6cjvvYUwIf,no,False,False,False,False
exlaz,I don't know who you are but I love you. #toyota #scion #scionfrs #cars #oc… https://t.co/CSdUdWbFpN,no,False,False,False,False
dsantoj,@Toyota yes they do my 2003 4Runner has 146k still looks new and runs great. We love❤️our @Toyota,no,False,False,True,False
AlexUstasAuto,I LOVE the looks of the Toyota Camry and from what I've heard Toyota's are VERY reliable,no,False,False,False,False
Nerysxxxxxxx,@toyota_europe @voodooban1973 @ToyotaGB I love my Toyota Aygo watch! http://t.co/DlbtjHPJX4,no,False,False,False,False
MeLlamoJocelin,I hate how the guy from the Toyota dealership that sold my dad his car ALWAYS goes to my job.,no,False,False,False,False
huntercomando17,FUCK TOYOTA SEAT BELTS I HATE THEM SO MUCH,no,False,False,True,False
danielleshea7,Love my Toyota so much 💚 https://t.co/z6lWfVz1m3,no,False,False,True,False
AngryPW,@P31Grits I know someone on their 3rd toyota sienna. (First 2 were in accidents that weren't their fault). They love it.,no,False,False,False,False
Erika1Romero,#2016WickedTacoma in full 4X4 mode love the new @Toyota Tacoma https://t.co/FrSzGDdWoh,no,False,False,False,False
LauraJane_PA,"Back in my lovely @toyota Yaris. I love her, I've had her since I was 18! She is indestructible! http://t.co/8NlPeprJq5",no,False,False,False,False
scottcuster,"@Honda Love the new Pilot, but 2nd row Captain's Chairs only in the Elite trim???  I guess I will get a @Toyota Highlander instead.",no,False,False,False,False
brenna_whalen96,"The fact @youngrisingsons ""King of the World"" is used in a Toyota makes me happy. Love them😍",no,False,False,True,False
R_Adams_Search,Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/xv5Wr72kd8 Love this Energy from Waste ad from @Toyota!,no,False,False,False,False
realMikeBullen,@TheSuperSaiyan_ @mchivallati Lexus is a brand out of Toyota. I love my car.,no,False,False,False,False
Mushishikin,Haha. Just traded my old Toyota for a Mitsubishi and love it! 40mpg! https://t.co/JfgNKsOjLh,no,False,False,True,False
xWhiteAngelus,Gotta love that Toyota Celica.,no,False,False,False,False
Raalph_LaurEEn,I've always been #teamhonda but I love my Toyota,no,False,False,True,False
SociallyKatie,"20k maintenance check at @Toyota. Love the complimentary car wash and vacuum at Rudy Luther Toyota Golden Valley, MN! #AboveAndBeyond",no,False,False,True,False
Sir_Ntusi,"Love the old Yaris 😍😍😍 ""@Tumisho_Maps: Toyota Yaris Ain't that bad as a first car though.""",no,False,False,False,False
barrywheeler75,@RutledgeWood @mecum @NBCSN @Toyota nice love those body style of trucks of the 60s,no,False,False,True,False
eddo_,"Fallen in love with a 2nd hand top spec Toyota Yaris. Ridic low mileage, free road tax, 67MPG.",no,False,False,False,False
ohgiez,Mitsubishi Montero sports ❌❌❌ Toyota Fortuner ✔✔✔ *love your own* 😊,no,False,False,False,False
ExterminateKali,The new Toyota commercial with James Marsden makes me so happy I love him,no,False,False,True,False
lifeofjovolume1,Dukes of Hazzard Prius!! Love it! @ Glen Toyota https://t.co/Tdp4fZg7BU,no,False,False,False,False
DreamTeamHaime,"Pretty sure the on-hold music for Toyota Financial is a folksy, instrumental version of ""I Won't Say I'm in Love"" from Hercules...",no,False,False,True,False
nicktucker,Rad to hear @ozarsalazar1's talk about his love for skateboarding in @Toyota's #PlayNow #Sp https://t.co/Te8yRcuEib https://t.co/2metd364vf,no,False,False,True,False
Ravn987,"@anna_train You are gorgeous in that Toyota commercial! Didn't know you were also in Frankenstein MD, which I love! https://t.co/o8no87FKMV",no,False,False,True,False
mmeddki88557474,"#news The ‘evil ambassadors’ Toyota, Coke, Nike hate http://t.co/RKQYDqTBek",no,False,False,False,False
chun_matt,"@SkySportsF1 @CroftyF1 would love Toyota, BMW, Audi, Aston Martin, Ford in F1 with Honda,Renault, Ferrari.Engine partnership or Team #skyf1",no,False,False,True,False
HanisAziz_,Baby!!!! Im fall in love with Toyota Mark X!!!!!!! ♥♥♥♥,no,False,False,False,False
seneffera,#toyota Nothing Compares: Three Decades of Love for the Mazda Miata and VW GTI  https://t.co/GkIJd8w3TM,no,False,False,True,False
69DIRTYBIEBER,@otraderbynjh I love you so much toyota,no,False,False,False,False
alastairfrance,@AutoPap I love an old Toyota... I'm about to sell mine though 😭,no,False,False,False,False
haswell2,I will continue to love the Toyota 86 to the end http://t.co/hOk5KBIhKw,no,False,False,True,False
