ToyotaCSprings,628,7.0507671E+017,"We hate to put you in such a difficult position, but we must know: what color of Toyota Corolla would you cruise in? https://t.co/IwZmkJyY6u",dealership ad,3/2/2016  5:06 PM,en,0,0,-0.4767,TRUE,TRUE,FALSE,FALSE
6db041be3d05451,146,7.0667722E+017,"@JoParkerBear @Hobo_Splendido Me ,i recycle whateever i can,drive a 99 toyota corolla,and fukkin hate guns😆✌💝🌈🍀",driver,3/7/2016  3:05 AM,en,0,0,-0.5719,FALSE,FALSE,FALSE,TRUE
Mike_Ryan80,234,7.0655177E+017,If you drive a Toyota RAV4 I hate you.,driver,3/6/2016  6:47 PM,en,0,0,-0.5719,FALSE,FALSE,FALSE,TRUE
kelsey_pruett,166,7.0488878E+017,I hate @HairyC23 and his new dope Toyota 😑😒,driver,3/2/2016  4:39 AM,en,0,1,-0.5719,FALSE,FALSE,TRUE,FALSE
japstronaut,101,7.0482617E+017,to the people who hate on honda civics and toyota camrys: You will never be my friend and you will never understand asian culture.,driver,3/2/2016 12:30 AM,en,0,0,-0.7452,FALSE,FALSE,FALSE,FALSE
_kaylinmiller,1545,7.0470977E+017,if u drive a Toyota Corolla I probably HATE YOU,driver,3/1/2016  4:47 PM,en,0,1,-0.6633,FALSE,FALSE,FALSE,TRUE
TarHeelRacing,247,7.0650435E+017,@KYcatfishBilly @DrunkBrianF I hate Toyota. It never should have been allowed in NASCAR. Did NASCAR forget it is a JAPANESE company???,racing,3/6/2016  3:38 PM,en,0,0,-0.7303,FALSE,TRUE,FALSE,TRUE
HMS4824FAN,619,7.0626769E+017,not going to read the NASCAR tweets and FB stuff all going to be that was boring I hate Kyle Busch and Toyota stuff,racing,3/5/2016 11:58 PM,en,0,1,-0.7184,FALSE,FALSE,TRUE,TRUE
AntoniaLeeWrig1,575,7.0404441E+017,Really dumb question and don't hate me cuz I'm ill informed..when did @FR78Racing switch to @Toyota ?,racing,2/28/2016  8:44 PM,en,0,0,-0.5259,FALSE,TRUE,TRUE,TRUE
reartrackbar,143,7.0372279E+017,Always hate seeing cars/truck get torn up but im a little more ok w/it when its toyota's and KBM's #NASCAR,racing,2/27/2016 11:26 PM,en,0,1,-0.0072,FALSE,TRUE,FALSE,TRUE
ernie282849,3755,7.0371943E+017,@OatesShane @C96401532 @FordPerformance Cool. The Ford fans pushing me harder to root for every good Toyota. And I hate Hamlin,racing,2/27/2016 11:12 PM,en,0,0,0.128,FALSE,TRUE,TRUE,FALSE
WAYNESMITHBRAND,106,7.037033E+017,@Kenny_Wallace hates too much because Toyota does do good for the sport but I'm a Chevy guy through &amp,racing, through. So I don't hate Toyota,2/27/2016 10:08 PM,en,0,0,FALSE,FALSE,TRUE,FALSE
NASCARWWEGuy388,338,7.0365252E+017,Hate to say this cause its a shitty Toyota but im going with Erik Jones winning #HeadsUpGA250 #NASCARonFS1 #NASCAR,racing,2/27/2016  6:46 PM,en,0,1,0.2382,FALSE,FALSE,FALSE,TRUE
Toyota_CAMRYx3,1032,7.0653551E+017,Levi and I have so much fun I hate when he leaves,yes,3/6/2016  5:42 PM,en,0,0,-0.099,TRUE,TRUE,TRUE,FALSE
Toyota_CAMRYx3,1032,7.0554949E+017,hate when mfs lie . if you don't wanna do something say that then,yes,3/4/2016 12:24 AM,en,0,0,-0.5719,TRUE,TRUE,TRUE,FALSE
Toyota_CAMRYx3,1032,7.0543813E+017,I hate a dream killer,yes,3/3/2016  5:02 PM,en,1,0,-0.7906,TRUE,TRUE,TRUE,FALSE
Banchi00,126,7.050717E+017,@SUBUBRlA do u follow Lauren Toyota. I hate her but I'm obsessed,yes,3/2/2016  4:46 PM,en,0,1,-0.5267,FALSE,TRUE,TRUE,FALSE
toyota_tevin,118,7.04891E+017,I have a love hate relationship with Kelly https://t.co/xD8zrOvxSt,yes,3/2/2016  4:48 AM,en,0,4,0.128,TRUE,TRUE,TRUE,FALSE
DOPESTJEON,3588,7.0438926E+017,@boojimin U CROPPED OUT THE PARK TOYOTA I HATE U,yes,2/29/2016  7:34 PM,en,0,1,-0.6633,FALSE,FALSE,TRUE,FALSE
sixteencamila,512,7.0437462E+017,my brother took my truck and left me with his lil green toyota and the way it runs makes me hate the jeep,yes,2/29/2016  6:36 PM,en,0,0,-0.5719,FALSE,FALSE,TRUE,FALSE
Toyota_CAMRYx3,1032,7.0401703E+017,hate a mf who act different around others,yes,2/28/2016  6:55 PM,en,5,0,-0.5719,TRUE,TRUE,TRUE,FALSE
Toyota_CAMRYx3,1032,7.0375149E+017,hate waiting 😔👎🏻,yes,2/28/2016  1:20 AM,en,0,0,-0.5719,TRUE,TRUE,TRUE,FALSE
Toyota_Preius,314,7.0350349E+017,I hate waking up out of my sleep stuff just be heavy on my mind. I'm about to go watch Netflix or some shit,yes,2/27/2016  8:54 AM,en,0,0,-0.8074,TRUE,TRUE,TRUE,FALSE
IMcInerney621,454,7.0336948E+017,@AveryHage the talk still seems to be Toyota hate...,yes,2/27/2016 12:02 AM,en,0,0,0,FALSE,FALSE,TRUE,FALSE
