lindsslovee95,I hate sitting and waiting at the toyota dealership while they do my car,no,False,True,True,False,False,False,False,False
hate_kaminapan,Toyota always delighted customers by their best services  #JoyOfOwningAToyota http://t.co/4rRPYYk9pq @Toyota_India,no,False,False,False,False,False,False,False,True
AutoNewsBot,#ToyotaNews : 2016 Toyota Prius Ugly Design Forgiven: The hate for the new Toyota Prius was very real when Toy... https://t.co/XXVDEWaAyM,no,False,False,False,False,False,False,True,False
jazzdedogg,Sat in a mini cab going back to work. I HATE TOYOTA PRIUS'S. Always feel sick when I'm in them.,no,False,False,True,False,False,False,False,False
lydiamlutz,@naomi__dean my dads 1981 Toyota pickup😂 I hate it so much😡😭,no,False,False,True,False,False,False,False,True
patrick9030,Don't hate on #Toyota #Prius #owners https://t.co/u6wdDoeOnu via @YouTube,no,False,True,False,False,False,False,False,True
ToyotaTweetClub,#automobile 2016 Toyota Prius Ugly Design Forgiven: The hate for the new Toyota Prius was very r... https://t.co/oygRcLTNp7 #Toyota #cars,no,True,False,False,False,False,False,True,False
EliMdza_,I hate driving in the snow with my truck. A fucking 1992 Toyota Camry drives better than that truck in the snow😒,no,False,False,True,False,False,False,False,True
Mistahsix4,BMW has interiors that makes me hate toyota by the minute ... https://t.co/AfW1LZjZPd,no,False,False,True,True,False,False,False,False
SeeMeTwerk,"I hate to say, but the new Chevy Malibu is just as nice as a Toyota Avalon but about 10k cheaper. People, come buy these things!",no,False,False,True,False,False,False,True,False
HarsiSodhi,"Even though i hate Toyota, but if you got one and go to a showroom to do car service. I'm sorry but you are stupid.",no,False,True,True,False,False,False,False,True
ADRiiENNEJ,I hate Toyota dealership here thats why I need a new car,no,False,False,True,False,False,False,False,False
itsZist,@I_Be_Ninjaa in like 30 min tho bc I'm at the @Toyota dealership AND IVE BEEN HERE FOR 2 HOURS AND I HATE YOU TOYOTA,no,False,False,False,False,False,False,False,False
johnnysole,"For Cdale ppl who know how much I hated Marion Toyota guy,I now hate radio guy who announces dinosaurs at convention center on radio as much",no,False,False,True,False,False,False,True,True
NoxIsAnAsshole,"I just heard  ""Hate or Glory"" on a Toyota Tacoma commercial so you can all stop pretending to like Gesseflowerpot now.",no,False,True,True,False,False,False,False,False
libertyvalance8,@upinthecutjones @psychocbean70 screw your Toyota ads...I hate mine,no,False,False,True,False,False,False,False,True
lovexkaren,"I hate trucks, but the Toyota Tundra is my fav if I had to choose",no,False,False,True,False,False,False,False,False
MiniTruckinMag,Love or hate this custom body-dropped '84 Toyota Hilux? https://t.co/bSnwhgqgYr,no,False,True,True,False,False,False,False,True
heiderzzz,I hate driving my dads old Toyota tundra truck I only love the beautiful white tundra,no,False,False,True,False,False,True,False,False
cadadj,You either hate it or love it...Toyota gives new Prius an ample style upgrade (pictures) https://t.co/kwrfdntbwY,no,False,False,True,False,False,False,False,True
madsprayer74,Hate my wife's tiny Toyota Yaris.  Took it in for a new tire.  I couldn't even make eye contact with other men while I was driving.,no,False,True,True,False,False,False,True,False
DJ_tweets_MN,@Toyota l'm really thinking about getting a #4Runner and dumping my @Honda #Pilot. Really hate the #Honda #VCM! Sound good @ToyotaCustCare?,no,False,True,False,False,False,False,True,True
erinchristykim,"I hate my BMW. Always needing maintenance. I need my trusty Toyota Corolla. I don't care if my dad and I put 230,000 miles on the thing.",no,False,False,True,False,False,False,True,True
jrisgr88,@Kenny_Wallace @RustyWallace @ToyotaRacing I hate Toyota but could be a great plant holder in the yard lol,no,False,False,False,True,False,False,False,True
PrincessSabs_,Hate coming to Toyota because I always wanna leave with a new car 😭,no,False,False,True,True,False,False,False,False
brandersen631,"I love how the #Toyota commercials say ""feel the power!""...of what? The 100 horsepower engine that makes slugs look like Usain Bolt?",no,False,True,False,False,False,True,True,True
wenklar,King of the World just came on during a Toyota commercial I'm in LOVE @youngrisingsons,no,False,False,True,False,False,True,False,True
chrisdabear,Love the new Toyota Tacoma commercial. https://t.co/fn8wzaFk32,no,False,False,True,False,False,False,False,False
MaggieDuke3,"@Toyota   I LOVE the new #Toyota commerical with the red, white and blue #TacomaTrucks SO MUCH, that I taped it and I WANT A WHITE ONE ! XOX",no,False,True,False,False,False,True,True,True
R_Adams_Search,Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/xv5Wr72kd8 Love this Energy from Waste ad from @Toyota!,no,False,False,False,False,False,False,True,False
johnthepayne,#tacoma gets a little love from motorcycle world. Backmarker: Toyota’s Amazing Motorcycle Ad https://t.co/LyT3wHOPuL,no,False,False,True,False,False,False,False,True
RickZich,I love those KC HiLites!  Toyota reincarnates Marty McFly’s dream truck for Back to the Future Day https://t.co/V2jZAsk9HB via @YahooFinan,no,False,False,True,False,False,True,True,True
mellenbog3n,Here Is @Toyota's Full 5-Minute Spot With Marty McFly and Doc Brown Back to the Future stars learn to love the Mirai https://t.co/VNxOxrA20t,no,False,False,False,False,False,True,True,True
Inspiretim,@toyota love your film though very creative and funny:) https://t.co/5jKgWhPtUr check out the happy prius journey https://t.co/jHDh7VPZ7x,no,False,False,False,False,False,True,True,True
HENNYHUNNIES,I don't like the car but I did love the commercial 😩 Great Scott! https://t.co/wtQ3jVJdi3,no,False,False,True,False,False,False,False,True
hollywookiee,@Toyota yep! I love it!!! One of my favorite movies and this is a BEAUTIFUL new Tacoma!!!,no,False,True,False,False,False,False,False,True
Kempton,Love good ads. @realmikefox Christopher Lloyd #BTTF ad @Toyota is pretty cool. Agency info: https://t.co/UO4RteiENj https://t.co/2O1SaVXyYC,no,False,False,False,False,False,False,True,True
ajaynes,@Toyota - your marketing folks are so cool and smart. Love this! #Mirai #marketing #STEM #branding  https://t.co/lRZrEYHqC3,no,False,True,False,False,False,False,False,True
byLaw,Love seeing Doc and Marty back in action! Proud to be a #Toyota owner :) #BackToTheFutureDay #ToyotaMirai https://t.co/paBC5lbZio,no,False,True,False,False,False,False,True,True
LukeCarra,"I love you, @Toyota. -- Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/spxDjtK2ZH",no,False,True,False,False,False,False,False,False
Steffi_G,How great it is this!? Well played @Toyota . So much love for @realmikefox and #ChristopherLloyd . https://t.co/W39ePVAdyy #BTTFDAY,no,False,True,False,False,False,False,True,True
kitboyerca,Marty McFly's dream 4x4! Love this @Toyota #Tacoma. #BTTF2015 #BackToTheFuture https://t.co/24ToXRux1T,no,False,True,False,False,False,False,False,True
Admiralowen,"I hate advertising, i love advertising- | Back to the Future | Presented by Toyota Mirai https://t.co/ICvOfiPqeh via @YouTube",no,False,True,True,False,False,False,True,False
coreankomarec,Just saw the commercial - love this ad #toyota #playnow https://t.co/tHHkm88c2t,no,False,False,False,True,False,False,False,True
melanienorthnow,Love this!Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/TRnNlUP2bS,no,False,True,True,False,False,False,False,False
natemarkelliott,Another reason to love @toyota - Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/q0bvcUVxtZ,no,False,True,False,False,False,False,True,False
michaelcswan97,The new Toyota advert for hydrogen cars in INGENIOUS combining two things I love- clean energy and film references! https://t.co/JlX4wVNfkS,no,False,False,True,False,False,False,True,False
vienena,Fueled by the Future | Back to the Future | Presented by Toyota Mirai https://t.co/6mwY4gRknA via @YouTube love the 80s sound effects,no,False,False,True,False,False,False,True,False
CallMeSzabo,Goddamn I love Toyota Tacomas,no,False,False,True,False,False,False,False,False
ThereseLisan29,@Toyota my family has driven every Toyota vehicle possible. We owned a Camry and now a highlander. Safest cars ever. I love it.,no,False,False,False,True,False,False,True,True
lil_merm,u want the truth ?? Ok: I fukin love driving my Toyota Corolla idgaf,no,False,False,True,False,False,False,False,True
aprilec_,My family has a love for Toyota vehicles. #ToyotaTacoma #ToyotaCorolla #ToyotaCorollaS2016 Toyota clan🖖,no,False,False,False,False,False,False,False,True
austinshorizons,Gotta love @Nissan and there #Gtrs and @Toyota and theyre beutiful #celicas https://t.co/WqvlCQ7N7F,no,False,True,False,False,False,False,False,True
EOK4,@ToyotaCanada We love our Toyota Corolla  :),no,False,False,False,False,False,False,False,True
Abeershaikh_Mas,My Love #Toyota Super Cars 😏 https://t.co/hO6rCjokBE,no,False,False,False,False,False,False,False,True
Meeeshy93,"Welcome to my family my new car, named  sugar diamond. love it! #toyota #ToyotaCorolla #newcar… https://t.co/6LAlkhDQtB",no,False,True,False,False,False,True,False,False
Shatansty,@EliasJDM I would love to know what it feels like to drive a Toyota Camry it must be more thrilling than a corolla,no,False,False,True,False,False,False,False,True
CarGuyCentral,Beautiful Toyota gt86! I freakin love those headlights! #Toyota #gt86 https://t.co/cJU7o0PGUn,no,False,False,False,True,False,False,False,True
josmarten,@EU_Eurostat @EU_Commission Smartest-Hydrogen- Family in EU : Denmark’s First Toyota Mirai Gets Delivered https://t.co/QrK7xwDaMM Love the,no,False,False,True,False,False,False,True,True
xWhiteAngelus,Gotta love that Toyota Celica.,no,False,False,True,False,False,False,False,True
PhyliciaaaMerae,I love that Toyota Camry 😭😍,no,False,False,True,False,False,False,False,True
SirIkokwuPE,"@1049SMAFM #AutoCare Sir, kindly counsel me...am in love with Toyota Camry(especially 1999 Model), is it okay?",no,False,False,True,False,False,False,False,True
Sir_Ntusi,"Love the old Yaris 😍😍😍 ""@Tumisho_Maps: Toyota Yaris Ain't that bad as a first car though.""",no,False,False,True,False,False,False,False,False
TangieGilmore,Gonna be driving a Toyota Yaris for the next few days as a rental and I love it 🚗🙂,no,False,True,True,False,False,False,False,False
gknight738,Love this Toyota beautiful classic car :-) https://t.co/mUJ1F0MvCb,no,False,False,True,False,False,False,False,True
Ryan__Rigg,Words cannot express how much I LOVE THIS CAR! I purchased my 2015 @Toyota Camry XSE on 5/28/15 &amp,no,False,True,False,False,False,False,False,True
UPPCOS,This gorgeous Toyota Supra just arrived for a custom downpipe and intercooler piping. Gotta love sports cars from the 90s!,no,False,False,True,False,False,False,False,False
limpyshire,I JUST DROVE MY MOMS NEW TOYOTA AVALON AND IM SO IN LOVE,no,False,True,True,False,False,False,False,False
ShaneWellington,@Toyota @DavidWilsonTRD I would so Love to own a #MartyMcFly #BackToTheFuture Edition #Tacoma ☝🏻️,no,False,True,False,False,False,False,False,True
evanmyers4,Blacked out Toyota supra. I'm in love,no,False,False,True,False,False,False,False,False
Spammyjazzhands,"@swarthyvillain ""Why was my Steampunk airship downed by the RAF? Because I love the look and feel of the Toyota HiLux just too damn much.""",no,False,False,True,False,False,False,True,True
JimmyRager,My New Love: #SwaggerWagon #Sienna2015 @Toyota - Prototype with options shown. Produ... (Vine by @EhBeeFamily) https://t.co/XghhEFxSv0,no,False,True,False,False,False,False,True,True
bowhunter1088,"Ha this car for a month and we love it #toyota #priusc #newcar 💯👍😄😍🙏🏻🚗 joannawilliams93 @ Columbia,… https://t.co/fBf",no,False,True,False,False,False,False,True,True
KeciaHambrick,My family and I are headed to the pumpkin farm in this 2015 Toyota Corolla. I love the color!… https://t.co/7Gp5QIijAQ,no,False,False,True,False,False,False,False,True
2Wired2Tired,I love the @Toyota #Highlander Its' a great 3 Row SUV for the fam #DriveToyota https://t.co/2804C8CnbO https://t.co/DHSWXQo3um,no,False,True,False,False,False,False,True,False
YokohamaTC,Love that @Toyota Starlet widebody! https://t.co/H50lrCDi2q,no,False,False,False,False,False,True,False,True
KTettemer,I got a 2012 Toyota Rav4 last weekend and I am in love with it! Thank you @Toyota I'm looking forward to driving this car for years to come!,no,False,True,False,False,False,False,True,False
mia_tortillaa,"@jeremyrules2016 2008 Toyota Yaris! It's super cute and small, I love it.",no,False,False,True,False,False,True,False,False
AutoGuide,#Toyota S-FR Concept Previews a Baby FR-S. Love it or hate it? https://t.co/4njEl0ttEH https://t.co/QfWDJLtHWF,no,False,True,False,False,False,False,False,True
Karansharma2688,Love the Mirai @toyota,no,False,False,False,False,False,False,False,True
JoeOlejniczak,The one car I'm finally happy to own. Love this thing! #toyotacorollasplus #toyota #corolla #2016 @… https://t.co/h7qUjUSSnb,no,False,True,False,False,False,False,True,True
Erika1Romero,#2016WickedTacoma in full 4X4 mode love the new @Toyota Tacoma https://t.co/FrSzGDdWoh,no,False,True,False,False,False,False,False,False
phattyhales,Love our new car! #Subaru #brz #toyota #gt86 #scion #frs #utahlake https://t.co/o2G4PAG6gp,no,False,True,False,False,False,False,False,False
CarverToyScion,We love this 2016 #Tacoma that @Toyota modeled after the one from #BacktotheFuture. Take a look- https://t.co/oLkaxXzhFn,no,False,True,False,False,False,False,False,True
carlot831,"2007 Toyota 4Runner Wagon, perfect for families who love to travel! get it for only $12,999! #Used #Car #Sales... https://t.co/97DKWs6swi",no,False,False,True,False,False,False,True,False
HelloVancity,"Love the Blue Streak colour way, only available on special edition models #BoldNewCamry #Toyota @ToyotaCanada https://t.co/fKaO2ikHa2",no,False,True,False,False,False,True,True,True
alldailyvideos,5 Reasons I LOVE the 2016 Toyota Tacoma! https://t.co/NYhtiAgayE #Reasons #LOVE #the #2016 #Toyota #Tacoma,no,False,False,False,False,False,True,False,False
eddiethelazor,Still in love with Marthy's Toyota Truck from 1985 #BackToTheFuture #RealFutureDay.,no,False,False,True,False,False,False,False,True
Penguins_71,"@tiffaneylee34 @CoryBertling7 LOL Toyota is so advanced, they have jobs that you don't even know how to do it. I love my Corolla BTW!",no,False,False,True,False,False,False,True,True
NikitaGylander,@elonmusk would love option for my car to read my text messages to me or offer quick replies options like Toyota Rav4 does,no,False,False,True,False,False,False,False,False
SanMateoCIO,Toyota Mirai US launch!  Drives great  and love the Power on Demand option. #BTTF2015  #BTTF  #motm2015 #Mirai https://t.co/6hUciRne0x,no,False,False,True,False,False,False,True,True
StateFarm,The power of trash (like love) is a curious thing. #BackToTheFuture Proud to offer insurance for the #ToyotaMirai! https://t.co/O2Qtp9aVNf,no,False,True,False,False,False,False,True,True
DonnellyGroupNI,The handling of the @ToyotaGB #GT86 will put a childish grin on anyone’s face! Love it? https://t.co/6SFOmmPMoO https://t.co/7NJ1oN11sH,no,False,False,False,False,False,False,True,True
JudyG75,@Toyota I will be! Love Tacoma's have 2 😁 #Tacoma,no,False,False,False,False,False,False,False,True
MitsubishiKempy,The Toyota FJ40 enjoyed a decades-long production run and managed to become a favorite among off-road enthusiasts https://t.co/tzd0elNETT,no,False,False,True,False,False,True,True,True
BerryShortKake,Looking at some nice @Toyota RAV4s. Oh Im in love. 😍 #2015,no,False,True,False,False,False,False,False,False
horne_joey,https://t.co/3Zh4UZy6Te Words cannot describe how beautiful this car is... I love it... @Toyota #Prius,no,False,True,False,False,False,False,False,True
YoStepDad,I still love a Toyota Run-X though! I'd trade my Polo for a Run-X anytime.,no,False,False,True,False,False,False,False,True
KayDesigner,"All the #Unemployed in the US, would love to have one of those #Toyota Trucks bought w/ loans from China + Japan. https://t.co/csK4BMIs1A",no,False,True,False,False,False,False,True,True
5Guys1Twooter,@Toyota I really loved the new Tacoma &amp,no,False,False,False,False,False,False,False,True
JamesHalderman,When I'm in California I love seeing vehicles like this #Toyota Mirai fuel cell car. We don't have these in Ohio! https://t.co/flvuhxNi8s,no,False,False,False,False,False,False,True,True
martin_raizen,You just have to love that Toyota celica tho 😍🔰🔰 http://t.co/Gw4GmGcgXQ,no,False,False,True,False,False,False,False,True
ernie_mangus,@ChevyCustCare Drove one last night actually 😀 Love the truck. Between Colorado/Canyon and Toyota Tacoma. Can you sway me?,no,False,True,True,False,False,False,True,False
alexmed2002,@BlackPanthaaYT I'm now in love with the 1999 Nissan skyline R34 and the 1997 Toyota supra 😍,no,False,True,True,False,False,False,False,False
EvenKeeld,Delorean's are cool but I still love that Toyota Marty got. Sweet ass truck.,no,False,False,True,False,False,True,False,True
rycarey,"@Hertz as much as I love the @Toyota Corolla and the @chevrolet Malibu, $1,000,000/week seems a little high, no?!? https://t.co/pcj17imY0u",no,False,False,False,False,False,False,True,True
ap1jon,@Toyota I love you Toyota,no,False,False,False,True,False,False,False,True
Sealordphoto,"Love the electric car sharing service in Grenoble, France with Toyota i-roads and Toyota Coms.  @ToyotaMotorCorp https://t.co/sP5FbZi5IH",no,False,True,False,False,False,False,True,True
arriola,".@Toyota @TOYOTA_PR the future was driven, and I love the feeling. #Mirai #未来  @PopTech #Hybrid #FuelCell https://t.co/bbOHFfpifY",no,False,True,False,False,False,False,True,True
1bettercallpaul,This is why I love toyota. The humor 😂 @toyotamarin 🎃 https://t.co/oFePNTg71N,no,False,True,False,True,False,False,False,True
SunshadowAvR,"@MayorofLondon..@ToyotaGB ..you just love Toyota for having kept the Previa for so long, I dnt blame u, they make reliable card",no,False,False,False,False,False,False,True,True
brookeG105,@TwinToo72 @Toyota love it!!,no,False,True,False,True,False,False,False,True
sarahertzz,@Toyota I'm CRYING THIS IS THE CUTEST BEST THING IVE EVER SEEN I LOVE TOYOTA,no,False,False,False,True,False,False,False,True
englandfanatic,@CatherineMcNair @Toyota LOVE IT! #iheartgullwingdoors,no,False,True,False,True,False,False,False,True
CI_Pratt,Guess what car brand we love? @Toyota #Toyota #BRANDLOYALTY #quality #workcar #familycar #everydaycar https://t.co/TLHoVrv1cv,no,False,True,False,False,False,False,True,True
mattborck,@ToyotaCanada Thx for the retweet - love #Toyota !!,no,False,True,False,False,False,False,False,True
MaryannHrichak,Love Toyota &amp,no,False,False,True,True,False,False,False,True
RielDeal,"@cesargamez @mashable Seriously. I love seeing everything that brands are doing, too. The Toyota spot is pretty spectacular!",no,False,False,True,True,False,False,False,True
b_fearron,@Toyota funny funny i love you guys ps yodda in the house,no,False,True,False,True,False,False,False,True
esvegana,Omg I love you @toyota! Thank you. #toyotamirai #bttf,no,False,True,False,False,False,False,False,True
hellbenthagen,"@Toyota absolutely awesome, I love where your head is at!",no,False,True,False,True,False,False,False,True
Jahangirabbask,# i love pakistan Toyota recalls 6.5 million vehicles globally over window defect https://t.co/osdcO2rFVx,no,False,False,True,True,False,False,False,True
RobertTWilder,"Toyota hold music: ""How Deep is your Love?"" Are you really asking, #Toyota ? #creepy",no,False,True,False,True,False,False,False,True
taylorr_deannn,Straight love Toyota. This will be mine in a few short months! https://t.co/7snhcQPqUZ,no,False,False,True,True,False,False,False,True
BereftStatistic,@TheSquirmyWorms I love near the Toyota factory and have been round there on a tour. Don't think they had as many robots.,no,False,False,True,True,False,False,False,True
SociallyKatie,"20k maintenance check at @Toyota. Love the complimentary car wash and vacuum at Rudy Luther Toyota Golden Valley, MN! #AboveAndBeyond",no,False,False,False,True,False,False,True,True
5280Adam,At the @Toyota dealership going twelve rounds of negotiating on a 2016 4Runner. I hate the care buying process but love this part of it. $$$,no,False,True,False,False,False,False,True,False
samicakes,Free hot chocolate at Toyota Checkered Flag. 😍 I love this place. They always take good care of me lol.,no,False,False,True,True,False,False,False,True
sisdrenjen,"@ToyotaGB I would love to, does that mean you are going to donate one to me? That's very nice and charitable of Toyota",no,False,False,False,False,False,False,False,True
outlanderirela1,@andrew_finnie got to love the Toyota Group!,no,False,False,True,True,False,False,False,True
bill_15_2014,"@ToyotaGB Thanks! Are there any northern factories? Would love to work for Toyota, my dads had one for years now 😄😄",no,False,True,False,False,False,False,False,True
madddy___,really love being at toyota so much,no,False,False,True,True,False,False,False,True
bkstgurl,Sooo ummm Hey Toyota ... I LOVE that @Miles_Teller is narrating your commercials !!,no,False,False,True,True,False,True,False,False
SirCuttsman,Toyota taught me that Asians love ice cream and will kill anyone for it,no,False,False,True,True,False,False,False,True
alishanobbs,"@Roxanny5 Toyota Aygo, I love it so much😍",no,False,False,True,False,False,False,False,False
Ferrari458mad,Love rear end. #Toyota #quad  #instacars #instacool  #epic #carporn #carshow #motorshow #loveit… https://t.co/u8bgCxZs70,no,False,True,False,False,False,False,False,True
SupercarsofMAN,Toyota tundra looking clean 👌🏼👌🏼👌🏼 #love #TagsForLikes.com #TagsForLikesApp #instagood #me #smile… https://t.co/1T04S9WY,no,False,False,True,False,False,True,True,False
iamsalimali,Ah the 1998 Toyota Supra gotta love this Iconic Japanese car. It was futuristic in its time and still holds down th… http://t.co/JLcnwwB0m,no,False,False,True,False,False,False,True,False
watch1962,"I still love this Toyota Cressida DX, I owned a 79 model in 1983, it was a great ride to have. https://t.co/Yp2ekD8JTp",no,False,False,True,False,False,False,False,True
xxmelliemoo19xx,Glad I'm getting used to my car now....love my little yaris #toyota #firsttimedriver #yaris #24yearold #driver,no,False,True,False,False,False,False,False,True
rebelpride02,Love my Tacoma mine already has 160k..great run around truck! @CamoCandace @Ford @Toyota,no,False,False,False,False,False,False,False,True
Qwkhybrid,"@Toyota @WillGeronimo I love my toyota camry, it's an 08 and has never been to dealer besides for oil changes and maintenance",no,False,False,False,False,False,True,True,True
mikebcorry,All clean! Thanks @Toyota love my new #Tacoma #ToyotaNation http://t.co/UfNTu2UjSQ,no,False,True,False,False,False,False,False,True
Geepate,Love my sweet lil toyota 🐶💜 https://t.co/IcJ1WTTvI5,no,False,False,True,True,False,False,False,True
thenewswheel,We love this 1971 @Toyota Celica ST on @jayleno 's Garage! #TBT #ClassicCars http://t.co/dgvq4cgIeY http://t.co/JKq4HjmA2a,no,False,True,False,False,False,False,False,True
thetravelguru_,@Toyota oh my. It's lush! So different from my 2001! I love not having a car payment but that #Prius is HAWT! #PrettyPrius,no,False,True,False,False,False,False,False,True
Missz_Jay,Love my Toyota ☺️,no,False,False,True,True,False,False,False,True
Wyrdwoman,@GMRathbun Thanks for the follow. Love my 13y old Toyota Prius.,no,False,True,True,False,False,False,False,False
RachTaughtYou,@3zlifestyle I saw this nice 2011 Toyota Camry I fell in love but imma look at a few more spots tomorrow before I make final decisions,no,False,False,True,False,False,False,True,True
thetravelguru_,@Toyota the #Prius just gets better and better! I still have my 2001 Prius and I love it. 225k miles &amp,no,False,False,False,False,False,False,False,True
thesweetmom,I’m in love with the Toyota Sienna. Come see if you are too! http://t.co/PDrh9ruOnH http://t.co/1a1SpcV4sm,no,False,False,True,False,False,False,False,True
EarthTo_Kelsey,Test drove a Toyota corolla and I love it! Two weeks before we get it🙌🚗,no,False,False,True,False,False,False,False,True
CarissaNichole,I love my Toyota but I swear it's always beeping at me.,no,False,False,True,True,False,False,False,True
RicksonLucas,My 3rd love #Toyota #FJ #FJcruiser #offroad #offroadlife #explorer… https://t.co/HygXax1AeA,no,False,True,False,False,False,False,False,True
yarbr012,@Candypo A1 I have a Toyota Prius (2012) and I love it!  #CambioConfiable,no,False,False,True,False,False,False,False,False
haswell2,I will continue to love the Toyota 86 to the end http://t.co/hOk5KBIhKw,no,False,False,True,True,False,False,False,True
jnrkofi3,"Fraud Boys dey Love Toyota Camry too much,Why is that what the Mallam told them to spend their money on?the gods must love Toyota LOL",no,False,False,True,False,False,False,True,True
LauraJane_PA,"Back in my lovely @toyota Yaris. I love her, I've had her since I was 18! She is indestructible! http://t.co/8NlPeprJq5",no,False,True,False,False,False,False,False,False
Randy_Haas,@SashaGrayLA I'm on my 2nd Toyota Camry - love it!! Best cars I've ever owned.,no,False,False,True,False,False,False,False,True
ericab627,@SassyFiancee I have a Toyota RAV4 4 and I absolutely love it. Hope you find something you can't wait to drive every day!!,no,False,True,True,False,False,False,False,False
CarKeys_UK,#TurboTuesday: I still love the 1994 #Toyota #Supra Turbo! http://t.co/pqj5jrFDrn,no,False,True,False,False,False,False,False,True
Plan_B_Sztar8,Found a white 1993 Toyota Supra 6 speed and I think I've fallen in love. 😍,no,False,True,True,False,False,False,False,False
gordon_dona,"@Toyota Bought this car in Oct 05...Love my 2006 Toyota Camry -  #350,000+miles #toyotastrong http://t.co/hXsMZU6zj6",no,False,True,False,False,False,False,False,True
salnews,Car Review: Do you love road trips? The Toyota Avalon XLE Touring Sport Edition is for for you http://t.co/3UeTyFK45V http://t.co/yAWK62obHE,no,False,True,True,False,False,False,True,False
mlifeordebt,"We really do love our @toyota #prius#v. After many hours, our three are getting rowdy on a roadtrip… https://t.co/IOLfjrpEIl",no,False,True,False,False,False,False,True,True
voodooban1973,The All new RAV4 Hybrid at the Frankfurt motorshow. I just love this HYbid! #HybridRoadTrip @ToyotaGB @toyota_europe http://t.co/vhernLUMy3,no,False,True,False,False,False,False,True,True
testerdahl,Driving a 2015 @toyota Sienna today and picking my son up from school. My boys love the easy to open… https://t.co/IVVuWPE5O1,no,False,True,False,False,False,False,True,True
j3553pablo,The best gift I could ever receive: 1995 Toyota Supra with a 2jz twin turbo motor. 😍😍😍 I will love you forever if you get me this.,no,False,False,True,False,False,False,True,False
SwatyuPenz,Mthatha okes love driving Toyota Conquests at the speed of light.,no,False,False,True,True,False,False,False,True
ash__bruh,I love grandpa's Toyota http://t.co/eGAJILuNLZ,no,False,False,True,True,False,False,False,True
j_mancia,The moment I fell in love with the toyota supra http://t.co/D62onAbQb6,no,False,False,True,False,False,False,False,False
PinkyHeart6,"I love the Retro design of the Toyota Crown Sedan, too bad it's only available in Japan. http://t.co/QV9oe9hhYV",no,False,False,True,False,False,False,False,True
bluejay198,I love my Toyota Corolla. It's a pretty great reliable car. I can get in so many miles before filling up.,no,False,False,True,False,False,True,False,True
CraigFleece,I love driving my mother's '96 #toyota #4runner ... it's my favorite! #beast #letsgoplaces #roadtrip… https://t.co/wJBZm0pnlg,no,False,True,False,False,False,True,True,True
tct_magazine,So. #wouldyoudriveit? Soooo much 2016 Tacoma love coming soon!! #tacomatime #Thetoyotamag #toyota #4x4 #4wd... http://t.co/eiF8OmLU7h,no,False,False,False,False,False,False,True,False
