Aanchal1726,its fun to own toyota! I love my car. http://t.co/S7ge09bRZZ @Toyota_India,no,FALSE,TRUE,TRUE,FALSE
AandO_Realtors,@Toyota Love It #Toyota. We Have Been Emoji-ing 🎊🎉🎓 Forever! #Love It!,no,FALSE,TRUE,TRUE,FALSE
aaois,@TOYOTA_PR @Toyota @ToyotaCanada @toyota_europe @Toyota_Aus I love CMs of #TakuyaKimura. Thank you! I'm waiting for a new CM.Please!,no,FALSE,TRUE,FALSE,FALSE
aaronhuff,"@TBrown_80 airing in public access for the Cincy area. I suppose nothing says ""prime hate monger material"" like a Toyota Siena",no,FALSE,FALSE,TRUE,FALSE
abattis18,"😎thank you ""Toyota"" for a free new car 2016 until next spring got a love the recalls... Part will  not be in... http://t.co/ApHyO4CBkB",no,FALSE,FALSE,TRUE,FALSE
abbieneal2,@Fruity_Fergie 😂😂😂😂 in the toyota prius love itttt,yes,FALSE,FALSE,FALSE,FALSE
Abby_Skeldon,Actual in love with the new Toyota aygo😍😥,no,FALSE,FALSE,FALSE,FALSE
abecalder,#cf97 is Love @ Toyota Park - Chicago Fire Soccer Club https://t.co/LdelqecMQY,yes,FALSE,FALSE,TRUE,TRUE
Abeershaikh_Mas,My Love #Toyota Super Cars 😏 https://t.co/hO6rCjokBE,no,FALSE,FALSE,FALSE,FALSE
abrahamjba1,@Toyota  I love Toyotas but you guys really messed up on the new Prius it looks so terrible probably ugliest car I seen since PT Cruiser,no,FALSE,FALSE,FALSE,FALSE
acardenas07,@Toyota love the all new Tacoma. But I'm poor can I just have one?,no,FALSE,TRUE,FALSE,FALSE
adam_hartshorn,Love how @chazm31 thinks his Toyota Aygo is a sports car,no,FALSE,FALSE,FALSE,FALSE
Adam_marchetti,sniffing: geodude: I HATE ALL OF YOU @sniffing and @toyota in my defense I just found out that was you https://t.co/jgF7FINkZd,yes,FALSE,TRUE,TRUE,FALSE
AdamGropper,Crap... @mattkenseth won. I hate Toyota so much right now and @JoeGibbsRacing. So here is my 👎's down. CRAP YOU! 😡💢,yes,FALSE,FALSE,TRUE,TRUE
adforum,"Even inanimate objects carpooling to work love the @Toyota #Scion. Weird, right? By @droga5 https://t.co/dvKkLIYGsB https://t.co/v6qhkL7lOe",no,FALSE,TRUE,FALSE,FALSE
adit_yudistira,FuelCell Vehicle! LOVE IT! 👍 #SilverWeekDay1 @ Toyota Museum @ Nagoya https://t.co/xUPZChNCB2,yes,FALSE,FALSE,TRUE,FALSE
Admiralowen,"I hate advertising, i love advertising- | Back to the Future | Presented by Toyota Mirai https://t.co/ICvOfiPqeh via @YouTube",no,FALSE,FALSE,FALSE,FALSE
admirejazzy,@KillEmWitASmile but I love my Toyota. They're both good cars. I don't know lol. This is a hard decision.,no,FALSE,TRUE,TRUE,FALSE
Adrianna_luis,LOVE MY RING AND NAILS &amp,yes,FALSE,TRUE,TRUE,FALSE
ADRiiENNEJ,I hate Toyota dealership here thats why I need a new car,no,FALSE,FALSE,FALSE,FALSE
adrimedia,So much #BackToTheFuture fan love on this @Toyota film by @droga5 https://t.co/FVy0eDulBV,no,FALSE,TRUE,TRUE,FALSE
adultblackmale,"@HotEnoughForYa 🎉🎉🎉🎉🎉🎉 time to get drunk and DM ""I love too spare the air"" to Toyota🎉🎉🎉🎉🎉",yes,FALSE,TRUE,TRUE,FALSE
aero_shooter,@a_ayaka0511 I LOVE TOYOTA😭😭😭,no,FALSE,TRUE,TRUE,FALSE
aeybie,Dad wants the new toyota Yaris. Mom wants it too. But i love hyundai i20 cross sport. Huhu,no,FALSE,TRUE,FALSE,FALSE
agya_toyota,House Music Dugem My Progressive Love Remix 2013 https://t.co/o1YAwTI8dc,yes,TRUE,TRUE,TRUE,FALSE
ahearn427,@teun_ko1 I wasn't impressed with the Honda CRV or Toyota &amp,no,FALSE,FALSE,TRUE,FALSE
ahistoryofbooks,"@cfbriggs1 Subarus are good for snow! I've love my older Toyota, so we went with a Toyota Corolla. Subarus were in the running but we found",no,FALSE,TRUE,FALSE,FALSE
AhmedBhatti20,@MohsinHijazee Toyota prius might be small car but go for test drive anyway you will love it..!,no,FALSE,FALSE,FALSE,TRUE
ahstroeher,My 1979 Toyota Land Cruiser FJ40 and 2016 Toyota Tacoma TRD sport. New and Old. Love them both. My w https://t.co/UP9pBO2Geb,no,FALSE,FALSE,FALSE,FALSE
AirportHaircuts,@Nobody1300 I love how Toyota used the same A/C switchgear in the Xb from 2008 as the 2013-2015 RAV4.,no,FALSE,FALSE,TRUE,FALSE
AirportHaircuts,"I choose to hate Toyota because they only make shitty cars, which happen to be built in America.",no,FALSE,FALSE,TRUE,FALSE
AIRTEL_KE,You need a car? #Smartika Love Toyota’s? #Smartika Like being a winner? #Smartika http://t.co/KR2hirnNSY http://t.co/FNzuxXFC0p,yes,FALSE,TRUE,TRUE,FALSE
ajaynes,@Toyota - your marketing folks are so cool and smart. Love this! #Mirai #marketing #STEM #branding  https://t.co/lRZrEYHqC3,no,FALSE,TRUE,FALSE,FALSE
ajetdryer,@KCJO388789 @pippy29 @NASCAR_XFINITY @erik_jones Seems like you Jr fans really hate Toyota guys.,yes,FALSE,FALSE,FALSE,TRUE
akashiseii,My hate for Toyota corollas grow every day to the point my family has to tell me about their experiences with corolla drivers,no,FALSE,FALSE,FALSE,TRUE
akhurma,@taevans @PhilOnEdTech let me go on the record to say I love my @Toyota Sienna @ntderosu,no,FALSE,FALSE,FALSE,FALSE
alaaana_,2014 Toyota Camry or 2015 Cruze 😁 I love both of them.,no,FALSE,FALSE,FALSE,FALSE
Alannag123,@wickanne @ToyotaMotorCorp haha that's not my doing! I promise! I think Mayen I tweeted how much I love my Toyota once like three years ago?,yes,FALSE,FALSE,TRUE,FALSE
Alaraipek9944,If you love edits of this cutie go follow @whimsicalumhood bc janeth from Toyota ... (Vine by Idiotic rockers) https://t.co/VVefoAnPsa,yes,FALSE,FALSE,TRUE,FALSE
alastairfrance,@AutoPap I love an old Toyota... I'm about to sell mine though 😭,no,FALSE,TRUE,FALSE,FALSE
alawton77,Lucy Dory Lawton this is why I love picks ups !! Can I have one https://t.co/2vNQEClyPQ,yes,FALSE,TRUE,TRUE,FALSE
ALBassTrail,I love to get these pics from a sponsor! Thanks Dan O'Sullivan for doing business with Bill Penney Toyota and... https://t.co/vyXrkINj1o,yes,FALSE,FALSE,TRUE,FALSE
albertsez,A clue: #Toyota had a recall for electrical fires by the airbags. #fire #ruins #fear #loss #love… https://t.co/PDmiHjJkdD,no,FALSE,TRUE,TRUE,FALSE
ale_toyota,You can't blame gravity for falling in love.,yes,TRUE,TRUE,TRUE,FALSE
Alex_Camp1,I LOVE TOYOTA SM.,no,FALSE,FALSE,TRUE,FALSE
alexcain33,@bonnie18stiles I like KB too! I love his attitude. @NASCAR is all about the $ If they didn't want Toyota $ Toyota would be allowed in,yes,FALSE,FALSE,TRUE,TRUE
AlexMann1992,So I just had to watch a Toyota win a NASCAR championship so I hate life right now,yes,FALSE,FALSE,TRUE,TRUE
alexmed2002,@BlackPanthaaYT I'm now in love with the 1999 Nissan skyline R34 and the 1997 Toyota supra 😍,no,FALSE,TRUE,FALSE,FALSE
AlexUstasAuto,I LOVE the looks of the Toyota Camry and from what I've heard Toyota's are VERY reliable,no,FALSE,FALSE,FALSE,FALSE
alexxxjadeee,"I love the people I work with at Toyota, we're all sarcastic assholes.",yes,FALSE,TRUE,TRUE,FALSE
ali_salah_95,"@ZizoBarwari @_Bann_98 I'm so hate kia i love ( toyota , nissan , bmw, marceds , audi, range ) but as for my toyota land cruser the best",no,FALSE,FALSE,TRUE,FALSE
ali_salah_95,"@ZizoBarwari @_Bann_98 I'm so hate kia i love ( toyota , nissan , bmw, marceds , audi, range ) but as for my toyota land cruser the best",no,FALSE,FALSE,TRUE,FALSE
ali_schreiber,Who doesn't love the Bills AND Llyod's?! Come visit me today at Northtown Toyota and get $250 in platinum plus points http://t.co/UwqZm2la3N,yes,FALSE,TRUE,TRUE,FALSE
alicia_annA1,LOVE LOVE THIS 😭😍❤️ https://t.co/uY1A1cJnNJ,yes,FALSE,TRUE,TRUE,FALSE
alishanobbs,"@Roxanny5 Toyota Aygo, I love it so much😍",no,FALSE,FALSE,FALSE,FALSE
AlisonAldred1,@Toyota_Aus I love my Toyota!,no,FALSE,TRUE,TRUE,FALSE
AllAroundBndMan,How I'd love to buy a Toyota 86 and swap it's engine to 2jz oh God,no,FALSE,FALSE,TRUE,FALSE
alldailyvideos,5 Reasons I LOVE the 2016 Toyota Tacoma! https://t.co/NYhtiAgayE #Reasons #LOVE #the #2016 #Toyota #Tacoma,no,FALSE,FALSE,FALSE,FALSE
AllDigitalCoins,ISIS and the #Dönmeh Turkey Backstory #OIL to #NATO for #TOYOTA 4x4s #WallStreet #OILFutures https://t.co/a723QatZ3u https://t.co/6AZeEN7Cj,yes,FALSE,TRUE,TRUE,TRUE
allison_forbes,It's nearly here! So much love from these 2 for tonight's Toyota Star Maker finals.....lets do… https://t.co/ewbrm9bu7T,yes,FALSE,FALSE,TRUE,FALSE
AlwaysPony,Thoughts on my edits? By the way if you couldn't tell I love Toyota chasers lol -----------------------------------… http://t.co/XmrzUuP7Y,yes,FALSE,FALSE,FALSE,TRUE
ALYCIACALLME,i love alycia and mercedes' friendship i'm glad alycia's hanging out with mercedes cause i didn't like toyota,yes,FALSE,FALSE,FALSE,FALSE
amanda_wray21,BTW I didn't mean Toyota PreRunners I actually hate those I mean built Rangers and what not ,no,FALSE,FALSE,TRUE,FALSE
AmandaS1630,Gateway Toyota seriously gave me the best deal on my car!!! I'm so happy everything worked out. I love JAWS! 😍🚘,no,FALSE,FALSE,TRUE,FALSE
amciglobal,"Toyota, Ford and BMW all embrace Back to the Future Day https://t.co/uPPA0NDacz #BTTF",no,FALSE,TRUE,TRUE,TRUE
AMDiNarda,@Toyota so disappointed 2 hear Venza discontinued.  I love my car! Any plans to bring it back?,no,FALSE,FALSE,TRUE,FALSE
AmesVanGo,And there's my dream car! How awesomely weird is this? :) I love it! #NAIAS #Toyota Kikai https://t.co/LVRZ3Ro8Cw,no,FALSE,TRUE,TRUE,FALSE
amitation,"hate the ""We are Toyota"" ad.",no,FALSE,TRUE,TRUE,FALSE
Ammateri,@I_PFreely they just copying big brands.... That's why i hate them and their stuff is like Toyota cars.. They won't last,no,FALSE,FALSE,TRUE,FALSE
amoongazer,"@Toyota gotta be honest, love my #Rav4Limited, hate the voice command. NEVER works as intended.",no,FALSE,TRUE,TRUE,FALSE
amoongazer,"@Toyota gotta be honest, love my #Rav4Limited, hate the voice command. NEVER works as intended.",no,FALSE,TRUE,TRUE,FALSE
AmyCapitola,Yep...I love advertising minds... https://t.co/U7iKa9hJO0,yes,FALSE,TRUE,TRUE,FALSE
amylee926,"Am I the only one who doesn't love ""Jan"" from #Toyota commercials?",no,FALSE,TRUE,FALSE,FALSE
ANativeAngeleno,"Former CaFCP staff member, now at @Toyota, describes her love affair with cars and #fuelcell tech. https://t.co/uOJem7lW0P @cafcp",yes,FALSE,FALSE,TRUE,FALSE
AndersonToyota2,WE LOVE THIS TRUCK!  New 2016 Toyota #4Runner TRD Pro - IN STOCK! Call 815-397-8995.  #TRDPro https://t.co/RIfln37l9z,no,TRUE,FALSE,FALSE,FALSE
andirabintang94,#KCA #VoteJKT48ID AIRTEL_KE: You need a car? #Smartika Love Toyota’s? #Smartika Like being a winner? #Smartika  http://t.co/krPegc2694,yes,FALSE,TRUE,FALSE,FALSE
andreafromtexas,"wanna argue all day, make love all night @ Houston Toyota Center https://t.co/zd97Jh69mK",yes,FALSE,FALSE,TRUE,TRUE
andreafromtexas,We love Justin Bieber ✨ @ Houston Toyota Center-An Evening With Justin… https://t.co/rT9YxdgpS5,yes,FALSE,FALSE,TRUE,TRUE
andreagmooney,https://t.co/cz2gMylfrJ: Photos: Fans party with Justin Bieber at Toyota Center https://t.co/SJ3TVdJZv0 @houstonchron,yes,FALSE,FALSE,TRUE,TRUE
AndreaLeon,"Gotta love it, .@Toyota sells you a defective product &amp; all .@ToyotaCustCare can say is ""sorry about that"" and ""that is our final positi",no,FALSE,TRUE,TRUE,FALSE
andrewdaltonday,@INiedrauer love my new Toyota! https://t.co/IAU3RFNYhz,no,FALSE,TRUE,TRUE,FALSE
andrewsjapancar,Love these old school TOM'S wheels #Toyota #tomstoyota #jdm #japaneseimports #alloys #alloywheels https://t.co/EZ2awyuk9r,no,FALSE,TRUE,TRUE,FALSE
andrewtoyota,@Brian_Kramp @fox6now @Brewers @fox6studioa... 2016 @toyota Rav4 Hybrid SUV! Love that vehicle!!,no,TRUE,FALSE,FALSE,FALSE
andscoop,"@Toyota I've got a nice Passat tdi to trade you. Dealers would love it, no cosmetic problems",yes,FALSE,FALSE,TRUE,FALSE
andweaaa17,JUNIORS LOVE TOYOTA,yes,FALSE,FALSE,TRUE,FALSE
AngeLiBee87,Theres something in Toyota GT86 and Mazda 3 that i love in common! :)))))),no,FALSE,FALSE,TRUE,FALSE
anggakur22,Morning love (with Ratna at Astrido Toyota) [pic] — https://t.co/B8vQnQa5hP,yes,FALSE,TRUE,TRUE,FALSE
AngryPW,@P31Grits I know someone on their 3rd toyota sienna. (First 2 were in accidents that weren't their fault). They love it.,no,FALSE,FALSE,FALSE,FALSE
AnIceCreamCone,Love to find pics of me! (not my pic) #Cruiser ❤👌 #GoodPeople #IceCream #Mine #LoveIt #NelkiNa #INeededThis #Stressed #Toyota #GoodMusi,yes,FALSE,TRUE,TRUE,FALSE
AnIceCreamCone,Love to find pics of me! (not my pic) Ice cream hangs #nissan #gtr #toyota #chaser #110 #r32 #yamaha #r6 #icecream #friends,yes,FALSE,TRUE,FALSE,TRUE
AniGetsRespect,They wanna buy me a BMW or BENZ 2014 I don't want lol sorry I love my Toyota and Lexus 😁,no,FALSE,FALSE,TRUE,FALSE
AnmarBne,It's a nice street 🛣 I love it #prius #toyota #amman #jordan @ Shafa Badran https://t.co/o5QbuEPjxg,yes,FALSE,TRUE,FALSE,FALSE
ann_m_stone,love it! https://t.co/E3aipWiXYc,yes,FALSE,TRUE,TRUE,FALSE
AnnaPizzapasta,@Toyota How I would LOVE the 2016 Toyota Tacoma!!,no,FALSE,FALSE,FALSE,FALSE
AnnaRoseBaldwin,Happy birthday to my sisterr👭. I hope you have the best day&amp,yes,FALSE,TRUE,TRUE,FALSE
annhalley1,Love all the Toyota drivers in the Chase. So exciting!,yes,FALSE,FALSE,TRUE,TRUE
AnnieIsCool84,"I LOVE my Toyota, I do... but MAN do I miss my VW, I miss those heated seats. I'm cold.   #ohioweather",no,FALSE,TRUE,TRUE,FALSE
AntBarr312,I love that it's only $30 to fill up my tank up from bottom to top.🙌🏽 #Toyota,no,FALSE,TRUE,TRUE,FALSE
antheam13,Walking into a sea of Toyota red! I love it! Let's do this! #HiluxToughFest #toyotasa https://t.co/gQby42REzD,no,FALSE,FALSE,FALSE,FALSE
antie88,@kansaskim88 Lets start a We hate Gibbs &amp,yes,FALSE,TRUE,TRUE,FALSE
AntoniaLeeWrig1,Really dumb question and don't hate me cuz I'm ill informed..when did @FR78Racing switch to @Toyota ?,yes,FALSE,TRUE,TRUE,TRUE
Antwann_,Swear i LOVE @Toyota 's commercial with the Camry 😂😂,no,FALSE,FALSE,FALSE,FALSE
anwaronfire,That's why I love toyota https://t.co/GnMvgVRZ25,no,FALSE,FALSE,TRUE,FALSE
aomkatycats25,I love you @katyperry Goodnight kiss Toyota Yaris #Roar http://t.co/wHoHbaJ010,yes,FALSE,FALSE,FALSE,FALSE
aowheels,Would love to fix the Toyota FJ Cruiser paint. Swirl city! #jaylenosgarage,yes,FALSE,FALSE,FALSE,FALSE
ap1jon,@Toyota I love you Toyota,no,FALSE,FALSE,TRUE,FALSE
ApexToApex,"Oh, STFU ABC and your Toyota paid ""people love sports but go the extra mile"" bullshit.",yes,FALSE,FALSE,TRUE,FALSE
aphong93,"Hate to say it, but a Prius may be in my future. Toyota is the only one that has a Plug-in Hybrid Hatchback. D=",no,FALSE,FALSE,TRUE,FALSE
aphoticsouls,I WAS SO SCARED HOLY SHIT I LOVE TOYOTA,no,FALSE,FALSE,TRUE,FALSE
apilder80,I love #donuts at #northridge #toyota,yes,FALSE,TRUE,TRUE,FALSE
Appalcarp,"I like this! In fact, I love it. https://t.co/1STBC22FDt",yes,FALSE,TRUE,TRUE,FALSE
AppleSUX,@spicylatte123 @lisa67392 @187yusufkhattab they love Twitter &amp,yes,FALSE,TRUE,TRUE,FALSE
aprilec_,My family has a love for Toyota vehicles. #ToyotaTacoma #ToyotaCorolla #ToyotaCorollaS2016 Toyota clan🖖,no,FALSE,FALSE,FALSE,FALSE
aprillaney0316,"Wow, I love @Listia! I just won this for free, HTF 2016 HOT WHEELS Toyota Supra on Snowflake card https://t.co/WTepZuPZIe",yes,FALSE,FALSE,FALSE,FALSE
Ar_car_na,"Dear Mazda - imitation is the sincerest form of... what was it again? Love, Toyota. https://t.co/NHPQIzH35H",yes,FALSE,TRUE,TRUE,FALSE
arcticanwxar,@Adeeba__ why tf am I not in this wth I hate this I hate Toyota Park why does that have to be a thing I'm so upset,yes,FALSE,FALSE,FALSE,TRUE
ArdmoreToyota,Stop by and test-drive this 2016 Toyota Corolla LE! It'll be love at first drive: https://t.co/28gR1KUu3Q https://t.co/zr3yRgROc2,yes,TRUE,FALSE,FALSE,TRUE
ARegularJo,"@polyglotme @LindaSuhler I actually love Toyota's and have owned many. Both Jap and US era models. They're still a quasi-US made auto, today",no,FALSE,TRUE,TRUE,FALSE
arielle_saraa,@TynaaMontanaa yeah im a fucking Toyota camry who would've thought considering I hate Toyotas,no,FALSE,FALSE,FALSE,FALSE
armyofmike,"Toyota marketing exec: “ok try this..let’s have the dude from True Blood rob a bank and steal a Prius, then hire extras to love that shi",no,FALSE,FALSE,TRUE,FALSE
ArnoldvSchepen,@petroIhead Gotta love the original. I tested this one two years ago. That engine is sooooo smooth! https://t.co/1oo0anPuem,yes,FALSE,TRUE,FALSE,FALSE
arriola,".@Toyota @TOYOTA_PR the future was driven, and I love the feeling. #Mirai #未来  @PopTech #Hybrid #FuelCell https://t.co/bbOHFfpifY",no,FALSE,TRUE,FALSE,TRUE
ArsonKapone,I love you @Toyota,no,FALSE,TRUE,TRUE,FALSE
artist_musician,"A dude at the Toyota lounge told me going to Cali wasn't traveling. I will not be buying a car from you, sir, I love Cali. @FeverishPanther",yes,FALSE,FALSE,TRUE,FALSE
Asalgado321,"The mvp of tonight, always #1 in my heart 🏆 2-0  love you so much kubaslomkowski @ Toyota Park -… https://t.co/NAqFXsHeXA",yes,FALSE,FALSE,TRUE,TRUE
ASBSmartBiz,Toyota... I give you guys 2 HUGE THUMBS UP!!! This is too good!!! LOVE THIS!!! https://t.co/6eWkWCUpeV,no,FALSE,TRUE,TRUE,FALSE
ash__bruh,I love grandpa's Toyota http://t.co/eGAJILuNLZ,no,FALSE,FALSE,TRUE,FALSE
ash_lav,Oh MAN do I love the sobotka Toyota commercial.,no,FALSE,FALSE,TRUE,FALSE
ashfordwest18,@Radiomattrick I would love to meet you &amp,yes,FALSE,TRUE,FALSE,FALSE
ashleeeygarcia,Saw the most beautiful man I've ever seen in my entire 19 years of life at the Toyota dealership I'm in love,yes,FALSE,FALSE,FALSE,FALSE
AshleyKorslien,Love these events for our #heroes! Veterans career fair sponsored by @hiringourheroes @Toyota and @verizon 🇺🇸❤️ @KGWNews,yes,FALSE,TRUE,TRUE,FALSE
ashleywolford2,I love Toyota I use to own a camery and I loved it! Never had any problems with it! Smoot... https://t.co/1iHPqLvzpk https://t.co/mzMkYjelPu,no,FALSE,FALSE,TRUE,FALSE
ashleyyaidee,Love of my life. 😘 @justinbieber #AnEveningWithJB @ Houston Toyota Center https://t.co/sefGgt2ywz,yes,FALSE,TRUE,TRUE,TRUE
ashrega,I love seeing an old Toyota Camry on the road. I love you Grandpa Raul ❤️,no,FALSE,FALSE,FALSE,FALSE
asianbama,#asianbama in #love with the all new #toyota  #2016RAV4SE #letsgoplaces https://t.co/y61ROaDaJ5,no,FALSE,TRUE,FALSE,FALSE
asianbama,#toyota #2016tacoma getting some love from the D5 #letsgoplaces #asianbama #iaimtacoma @ Emerald… https://t.co/k08sxtKxIf,yes,FALSE,TRUE,FALSE,FALSE
AsifIsm95243962,I Love Toyota. https://t.co/pGdXAGFR1p,no,FALSE,TRUE,TRUE,FALSE
